window_d,entry_z,time_exit_h,hl_cap,is_pf,is_sharpe,is_maxdd%,is_wr,is_n,is_hl,oos_pf,oos_sharpe,oos_maxdd%,oos_wr,oos_n,oos_hl
60,1.5,72,72,0.10021998759881054,-15.992964456307615,14.193135981515193,10.982658959537572,346,0.2538455629214118,0.20370181751202265,-10.518543984087191,6.326455802361297,20.179372197309416,223,0.4129769589752381
60,2.0,24,none,0.11915778587194428,-13.445520853854358,8.981564579447031,13.901345291479823,223,0.2575424682163693,0.29633414114804624,-7.479947978317311,3.7938956978085137,24.375,160,0.41093541682866536
60,2.0,24,48,0.11915778587194428,-13.445520853854358,8.981564579447031,13.901345291479823,223,0.2575424682163693,0.29633414114804624,-7.479947978317311,3.7938956978085137,24.375,160,0.41093541682866536
60,2.0,24,72,0.11915778587194428,-13.445520853854358,8.981564579447031,13.901345291479823,223,0.2575424682163693,0.29633414114804624,-7.479947978317311,3.7938956978085137,24.375,160,0.41093541682866536
60,2.0,48,none,0.11915778587194428,-13.445520853854358,8.981564579447031,13.901345291479823,223,0.2575424682163693,0.29633414114804624,-7.479947978317311,3.7938956978085137,24.375,160,0.41093541682866536
60,2.0,48,48,0.11915778587194428,-13.445520853854358,8.981564579447031,13.901345291479823,223,0.2575424682163693,0.29633414114804624,-7.479947978317311,3.7938956978085137,24.375,160,0.41093541682866536
60,2.0,48,72,0.11915778587194428,-13.445520853854358,8.981564579447031,13.901345291479823,223,0.2575424682163693,0.29633414114804624,-7.479947978317311,3.7938956978085137,24.375,160,0.41093541682866536
60,2.0,72,none,0.11915778587194428,-13.445520853854358,8.981564579447031,13.901345291479823,223,0.2575424682163693,0.29633414114804624,-7.479947978317311,3.7938956978085137,24.375,160,0.41093541682866536
60,2.0,72,48,0.11915778587194428,-13.445520853854358,8.981564579447031,13.901345291479823,223,0.2575424682163693,0.29633414114804624,-7.479947978317311,3.7938956978085137,24.375,160,0.41093541682866536
60,2.0,72,72,0.11915778587194428,-13.445520853854358,8.981564579447031,13.901345291479823,223,0.2575424682163693,0.29633414114804624,-7.479947978317311,3.7938956978085137,24.375,160,0.41093541682866536
60,2.5,24,none,0.12781779450428363,-12.19472259198126,6.643407611031183,14.102564102564102,156,0.25908141871937757,0.2676799117486253,-8.833475222102724,2.860853353178716,22.123893805309734,113,0.4080366104649706
60,2.5,24,48,0.12781779450428363,-12.19472259198126,6.643407611031183,14.102564102564102,156,0.25908141871937757,0.2676799117486253,-8.833475222102724,2.860853353178716,22.123893805309734,113,0.4080366104649706
60,2.5,24,72,0.12781779450428363,-12.19472259198126,6.643407611031183,14.102564102564102,156,0.25908141871937757,0.2676799117486253,-8.833475222102724,2.860853353178716,22.123893805309734,113,0.4080366104649706
60,2.5,48,none,0.12781779450428363,-12.19472259198126,6.643407611031183,14.102564102564102,156,0.25908141871937757,0.2676799117486253,-8.833475222102724,2.860853353178716,22.123893805309734,113,0.4080366104649706
60,2.5,48,48,0.12781779450428363,-12.19472259198126,6.643407611031183,14.102564102564102,156,0.25908141871937757,0.2676799117486253,-8.833475222102724,2.860853353178716,22.123893805309734,113,0.4080366104649706
60,2.5,48,72,0.12781779450428363,-12.19472259198126,6.643407611031183,14.102564102564102,156,0.25908141871937757,0.2676799117486253,-8.833475222102724,2.860853353178716,22.123893805309734,113,0.4080366104649706
60,2.5,72,none,0.12781779450428363,-12.19472259198126,6.643407611031183,14.102564102564102,156,0.25908141871937757,0.2676799117486253,-8.833475222102724,2.860853353178716,22.123893805309734,113,0.4080366104649706
60,2.5,72,48,0.12781779450428363,-12.19472259198126,6.643407611031183,14.102564102564102,156,0.25908141871937757,0.2676799117486253,-8.833475222102724,2.860853353178716,22.123893805309734,113,0.4080366104649706
60,2.5,72,72,0.12781779450428363,-12.19472259198126,6.643407611031183,14.102564102564102,156,0.25908141871937757,0.2676799117486253,-8.833475222102724,2.860853353178716,22.123893805309734,113,0.4080366104649706
90,1.5,24,none,0.11118487195987853,-15.61267392625684,12.301576988422081,11.03896103896104,308,0.24173493078736483,0.19539871131107792,-11.04010778294738,6.626010559657757,19.469026548672566,226,0.41960765070072265
