pair,side,entry_t,exit_t,entry,exit,net_pips,mfe_pips,mae_pips,win
AUDCAD,short,2015-06-11 07:00:00+00:00,2015-06-12 17:00:00+00:00,0.95312,0.95401,-10.900000000000574,69.6999999999992,11.999999999999789,False
AUDCAD,long,2015-06-15 07:00:00+00:00,2015-06-15 10:00:00+00:00,0.95165,0.95464,27.900000000000478,34.89999999999993,3.6000000000002697,True
AUDCAD,short,2015-06-18 12:00:00+00:00,2015-06-18 13:00:00+00:00,0.9522,0.95327,-12.699999999999044,25.900000000000922,14.999999999999458,False
AUDCAD,short,2015-06-22 08:00:00+00:00,2015-06-22 10:00:00+00:00,0.95244,0.95143,8.099999999999554,32.5999999999993,10.600000000000609,True
AUDCAD,long,2015-06-22 13:00:00+00:00,2015-06-22 13:00:00+00:00,0.95152,0.95357,18.49999999999996,24.09999999999912,5.7000000000007045,True
AUDCAD,long,2015-06-22 16:00:00+00:00,2015-06-23 01:00:00+00:00,0.95155,0.95043,-13.200000000000099,17.000000000000348,12.600000000000389,False
AUDCAD,long,2015-06-23 13:00:00+00:00,2015-06-24 00:00:00+00:00,0.94968,0.95479,49.10000000000059,59.40000000000056,10.399999999999299,True
AUDCAD,short,2015-06-24 16:00:00+00:00,2015-06-24 16:00:00+00:00,0.95428,0.9552499999999999,-11.699999999999154,1.4999999999998348,10.999999999999899,False
AUDCAD,short,2015-06-25 14:00:00+00:00,2015-06-26 07:00:00+00:00,0.95432,0.95113,29.89999999999915,33.799999999999386,26.70000000000061,True
AUDCAD,short,2015-06-29 07:00:00+00:00,2015-06-29 09:00:00+00:00,0.94288,0.94516,-24.799999999999486,18.50000000000018,27.599999999999845,False
AUDCAD,short,2015-07-01 12:00:00+00:00,2015-07-03 07:00:00+00:00,0.96174,0.94915,123.89999999999989,131.4000000000004,20.899999999999253,True
AUDCAD,short,2015-07-06 08:00:00+00:00,2015-07-06 09:00:00+00:00,0.94413,0.94667,-27.399999999999867,7.300000000000084,25.699999999999612,False
AUDCAD,short,2015-07-06 11:00:00+00:00,2015-07-06 12:00:00+00:00,0.94566,0.94721,-17.500000000000515,5.199999999999649,30.300000000000882,False
AUDCAD,long,2015-07-08 11:00:00+00:00,2015-07-09 02:00:00+00:00,0.94394,0.94927,51.29999999999946,63.19999999999992,22.600000000000396,True
AUDCAD,short,2015-07-09 10:00:00+00:00,2015-07-09 22:00:00+00:00,0.94549,0.94874,-34.49999999999975,21.400000000000308,33.49999999999964,False
AUDCAD,short,2015-07-13 15:00:00+00:00,2015-07-14 01:00:00+00:00,0.94298,0.94658,-37.99999999999937,8.100000000000884,41.39999999999921,False
AUDCAD,short,2015-07-15 08:00:00+00:00,2015-07-15 14:00:00+00:00,0.95151,0.9529,-15.900000000000023,30.799999999999716,59.79999999999985,False
AUDCAD,short,2015-07-16 11:00:00+00:00,2015-07-16 13:00:00+00:00,0.95748,0.95848,-12.000000000000009,26.199999999999555,20.09999999999956,False
AUDCAD,short,2015-07-20 08:00:00+00:00,2015-07-20 14:00:00+00:00,0.9577,0.95617,13.300000000000312,17.09999999999989,10.200000000000209,True
AUDCAD,short,2015-07-23 08:00:00+00:00,2015-07-24 01:00:00+00:00,0.9619,0.95568,60.20000000000003,102.7,10.900000000000354,True
AUDCAD,short,2015-07-27 07:00:00+00:00,2015-07-27 07:00:00+00:00,0.9482,0.94738,6.200000000000429,20.800000000000818,2.9000000000001247,True
AUDCAD,long,2015-07-27 10:00:00+00:00,2015-07-27 12:00:00+00:00,0.94781,0.94984,18.29999999999976,34.29999999999933,1.300000000000745,True
AUDCAD,short,2015-07-28 08:00:00+00:00,2015-07-29 14:00:00+00:00,0.95106,0.94513,57.29999999999991,88.2000000000005,15.600000000000058,True
AUDCAD,short,2015-07-31 07:00:00+00:00,2015-07-31 12:00:00+00:00,0.94843,0.94966,-14.299999999999534,51.29999999999968,50.200000000000244,False
AUDCAD,short,2015-08-03 11:00:00+00:00,2015-08-03 12:00:00+00:00,0.95786,0.95557,20.90000000000014,28.900000000000592,0.0,True
AUDCAD,long,2015-08-03 14:00:00+00:00,2015-08-03 14:00:00+00:00,0.95577,0.95523,-7.3999999999998485,8.099999999999774,16.300000000000203,False
AUDCAD,long,2015-08-03 16:00:00+00:00,2015-08-03 20:00:00+00:00,0.95623,0.95846,20.29999999999954,24.799999999999265,16.399999999999746,True
AUDCAD,long,2015-08-06 13:00:00+00:00,2015-08-06 16:00:00+00:00,0.96648,0.96463,-20.50000000000018,11.900000000000244,21.299999999999653,False
AUDCAD,long,2015-08-12 11:00:00+00:00,2015-08-13 10:00:00+00:00,0.95499,0.9533900000000001,-17.99999999999935,52.99999999999971,16.5000000000004,False
AUDCAD,short,2015-08-14 12:00:00+00:00,2015-08-14 19:00:00+00:00,0.9634,0.96582,-26.199999999999775,11.100000000000554,25.999999999999357,False
AUDCAD,long,2015-08-19 07:00:00+00:00,2015-08-21 01:00:00+00:00,0.9587,0.95669,-22.09999999999956,75.1999999999997,42.20000000000001,False
AUDCAD,long,2015-08-21 08:00:00+00:00,2015-08-21 15:00:00+00:00,0.95743,0.96622,85.89999999999964,94.80000000000044,4.499999999999504,True
AUDCAD,long,2015-08-24 07:00:00+00:00,2015-08-24 10:00:00+00:00,0.9585,0.95694,-17.60000000000006,35.10000000000013,24.100000000000232,False
AUDCAD,long,2015-08-24 12:00:00+00:00,2015-08-24 13:00:00+00:00,0.95842,0.95613,-24.90000000000014,1.8999999999991246,226.50000000000057,False
AUDCAD,long,2015-08-26 10:00:00+00:00,2015-08-26 12:00:00+00:00,0.94838,0.9462200000000001,-23.599999999999397,14.300000000000423,25.399999999999867,False
AUDCAD,short,2015-08-28 15:00:00+00:00,2015-08-31 15:00:00+00:00,0.94578,0.94255,30.29999999999955,77.3999999999997,22.30000000000065,True
AUDCAD,long,2015-09-03 15:00:00+00:00,2015-09-03 15:00:00+00:00,0.92476,0.92435,-6.100000000000214,25.100000000000122,8.799999999999919,False
AUDCAD,long,2015-09-04 11:00:00+00:00,2015-09-04 12:00:00+00:00,0.92399,0.92254,-16.499999999999513,9.700000000000264,75.3999999999999,False
AUDCAD,short,2015-09-07 14:00:00+00:00,2015-09-07 23:00:00+00:00,0.92088,0.92264,-19.599999999999838,8.099999999999774,33.599999999999184,False
AUDCAD,short,2015-09-08 12:00:00+00:00,2015-09-08 12:00:00+00:00,0.92383,0.9248999999999999,-12.699999999999044,8.700000000000374,16.499999999999293,False
AUDCAD,short,2015-09-09 15:00:00+00:00,2015-09-10 01:00:00+00:00,0.92682,0.92229,43.29999999999923,47.30000000000012,35.30000000000033,True
AUDCAD,short,2015-09-10 08:00:00+00:00,2015-09-10 08:00:00+00:00,0.93389,0.93494,-12.499999999999954,22.100000000000453,13.100000000000334,False
AUDCAD,short,2015-09-11 14:00:00+00:00,2015-09-11 14:00:00+00:00,0.93729,0.93862,-15.300000000000534,9.399999999999409,26.800000000000157,False
AUDCAD,short,2015-09-14 08:00:00+00:00,2015-09-14 08:00:00+00:00,0.93988,0.94123,-15.499999999999623,1.000000000001,28.399999999999537,False
AUDCAD,short,2015-09-16 15:00:00+00:00,2015-09-17 18:00:00+00:00,0.94928,0.9503699999999999,-12.899999999999244,79.00000000000017,25.600000000000065,False
AUDCAD,long,2015-09-23 13:00:00+00:00,2015-09-23 14:00:00+00:00,0.93734,0.93428,-32.59999999999952,7.500000000000284,56.10000000000004,False
AUDCAD,long,2015-09-24 12:00:00+00:00,2015-09-29 17:00:00+00:00,0.93163,0.94049,86.60000000000089,89.70000000000033,24.49999999999952,True
AUDCAD,short,2015-09-30 14:00:00+00:00,2015-10-02 02:00:00+00:00,0.93997,0.93008,96.89999999999954,117.80000000000013,22.199999999999996,True
AUDCAD,short,2015-10-05 09:00:00+00:00,2015-10-05 11:00:00+00:00,0.92921,0.93024,-12.299999999999754,20.399999999999306,11.700000000000044,False
AUDCAD,short,2015-10-05 13:00:00+00:00,2015-10-05 13:00:00+00:00,0.92812,0.92708,8.399999999999299,26.199999999999555,1.2000000000000899,True
AUDCAD,long,2015-10-05 15:00:00+00:00,2015-10-06 00:00:00+00:00,0.92773,0.9249,-30.29999999999999,8.799999999999919,28.400000000000645,False
AUDCAD,short,2015-10-06 09:00:00+00:00,2015-10-06 09:00:00+00:00,0.9305,0.93163,-13.299999999999644,1.60000000000049,11.900000000000244,False
AUDCAD,short,2015-10-12 07:00:00+00:00,2015-10-12 07:00:00+00:00,0.94869,0.94958,-10.899999999999464,5.5000000000005045,12.599999999999278,False
AUDCAD,short,2015-10-15 07:00:00+00:00,2015-10-15 07:00:00+00:00,0.94571,0.94758,-20.69999999999927,13.800000000000479,20.000000000000018,False
AUDCAD,short,2015-10-15 09:00:00+00:00,2015-10-16 05:00:00+00:00,0.94566,0.93779,76.69999999999932,87.79999999999899,20.700000000000163,True
AUDCAD,short,2015-10-20 14:00:00+00:00,2015-10-21 15:00:00+00:00,0.94443,0.9465,-22.700000000000163,60.40000000000045,34.80000000000039,False
AUDCAD,short,2015-10-27 10:00:00+00:00,2015-10-27 13:00:00+00:00,0.95541,0.9566899999999999,-14.799999999999478,22.299999999999542,21.700000000000053,False
AUDCAD,long,2015-10-29 14:00:00+00:00,2015-10-29 14:00:00+00:00,0.9341,0.93264,-16.60000000000017,4.099999999999104,27.200000000000557,False
AUDCAD,short,2015-11-05 14:00:00+00:00,2015-11-05 14:00:00+00:00,0.94214,0.94308,-11.400000000000519,1.0999999999994348,17.599999999999838,False
AUDCAD,short,2015-11-05 16:00:00+00:00,2015-11-06 08:00:00+00:00,0.94024,0.94353,-34.90000000000015,8.500000000000174,36.70000000000062,False
AUDCAD,short,2015-11-06 13:00:00+00:00,2015-11-06 13:00:00+00:00,0.94348,0.9375,57.799999999999855,71.40000000000035,8.299999999999974,True
AUDCAD,short,2015-11-09 15:00:00+00:00,2015-11-10 09:00:00+00:00,0.935,0.9372,-23.999999999999797,4.20000000000087,25.799999999999155,False
AUDCAD,short,2015-11-13 14:00:00+00:00,2015-11-19 04:00:00+00:00,0.9492,0.9507099999999999,-17.099999999999003,58.100000000000925,17.899999999999583,False
AUDCAD,long,2015-11-23 11:00:00+00:00,2015-11-23 11:00:00+00:00,0.96299,0.96139,-18.00000000000046,9.700000000000264,18.599999999999728,False
AUDCAD,short,2015-11-25 09:00:00+00:00,2015-11-26 22:00:00+00:00,0.96685,0.9595,71.49999999999967,81.7000000000001,0.7999999999996898,True
AUDCAD,long,2015-11-27 08:00:00+00:00,2015-11-30 14:00:00+00:00,0.96063,0.96529,44.59999999999997,47.89999999999961,17.69999999999938,True
AUDCAD,long,2015-12-03 07:00:00+00:00,2015-12-03 17:00:00+00:00,0.97428,0.98114,66.59999999999977,71.39999999999924,0.9999999999998899,True
AUDCAD,short,2015-12-04 16:00:00+00:00,2015-12-10 00:00:00+00:00,0.98169,0.98463,-31.400000000000535,70.59999999999955,121.49999999999993,False
AUDCAD,short,2015-12-14 08:00:00+00:00,2015-12-14 08:00:00+00:00,0.98831,0.98925,-11.399999999999409,5.3000000000003045,20.49999999999996,False
AUDCAD,short,2015-12-18 15:00:00+00:00,2015-12-18 15:00:00+00:00,0.99618,0.9981099999999999,-21.299999999999873,6.399999999999739,41.60000000000052,False
AUDCAD,long,2015-12-21 07:00:00+00:00,2015-12-21 07:00:00+00:00,0.99909,1.00026,9.699999999998933,14.499999999999513,0.30000000000085514,True
AUDCAD,long,2015-12-21 11:00:00+00:00,2015-12-21 12:00:00+00:00,0.99865,1.00026,14.099999999998891,16.700000000000603,8.500000000000174,True
AUDCAD,long,2015-12-23 14:00:00+00:00,2015-12-23 14:00:00+00:00,1.00428,1.00235,-21.299999999999873,6.399999999999739,34.49999999999953,False
AUDCAD,short,2015-12-24 11:00:00+00:00,2015-12-24 11:00:00+00:00,1.0081,1.00867,-7.699999999999593,11.000000000001009,6.999999999999229,False
AUDCAD,short,2015-12-24 13:00:00+00:00,2015-12-28 12:00:00+00:00,1.0074,1.00887,-16.699999999998603,53.49999999999966,14.899999999999913,False
AUDCAD,short,2015-12-29 09:00:00+00:00,2015-12-29 09:00:00+00:00,1.00995,1.01077,-10.20000000000043,3.5999999999991594,15.400000000000968,False
AUDCAD,short,2015-12-29 16:00:00+00:00,2015-12-30 10:00:00+00:00,1.00949,1.01184,-25.500000000000743,21.999999999999797,30.200000000000227,False
AUDCAD,short,2015-12-30 16:00:00+00:00,2015-12-31 08:00:00+00:00,1.01257,1.01515,-27.800000000000267,39.799999999998725,42.69999999999996,False
AUDCAD,short,2015-12-31 13:00:00+00:00,2015-12-31 17:00:00+00:00,1.01293,1.00729,54.400000000000894,65.70000000000186,29.09999999999968,True
AUDCAD,long,2016-01-06 12:00:00+00:00,2016-01-06 13:00:00+00:00,0.99695,0.995,-21.50000000000007,10.799999999999699,24.30000000000043,False
AUDCAD,long,2016-01-07 07:00:00+00:00,2016-01-07 09:00:00+00:00,0.99495,0.99228,-28.699999999999502,22.999999999999687,33.49999999999964,False
AUDCAD,long,2016-01-08 14:00:00+00:00,2016-01-10 22:00:00+00:00,0.98707,0.98367,-35.99999999999959,10.400000000000409,48.899999999999494,False
AUDCAD,short,2016-01-11 07:00:00+00:00,2016-01-11 07:00:00+00:00,0.98668,0.98792,-14.400000000000189,2.60000000000038,23.400000000000087,False
AUDCAD,short,2016-01-12 14:00:00+00:00,2016-01-12 14:00:00+00:00,0.99359,0.99581,-24.199999999999996,4.499999999999504,27.599999999999845,False
AUDCAD,short,2016-01-13 16:00:00+00:00,2016-01-13 16:00:00+00:00,0.99753,0.99961,-22.799999999999706,2.6999999999999247,24.399999999999977,False
AUDCAD,long,2016-01-14 10:00:00+00:00,2016-01-14 16:00:00+00:00,0.9958,1.00233,63.29999999999925,77.4000000000008,8.40000000000063,True
AUDCAD,short,2016-01-15 07:00:00+00:00,2016-01-15 17:00:00+00:00,1.00287,0.99378,88.89999999999931,109.09999999999975,7.200000000000539,True
AUDCAD,short,2016-01-18 09:00:00+00:00,2016-01-18 09:00:00+00:00,0.99982,0.99779,18.30000000000087,20.400000000000418,3.9000000000000146,True
AUDCAD,long,2016-01-18 11:00:00+00:00,2016-01-18 16:00:00+00:00,0.99849,0.99719,-14.999999999999678,11.400000000000299,17.000000000000348,False
AUDCAD,short,2016-01-19 14:00:00+00:00,2016-01-19 16:00:00+00:00,1.00415,1.00556,-16.099999999999113,15.200000000001879,18.299999999999983,False
AUDCAD,short,2016-01-25 10:00:00+00:00,2016-01-25 12:00:00+00:00,0.99129,0.98982,12.699999999999712,17.300000000000093,8.20000000000043,True
AUDCAD,short,2016-01-25 14:00:00+00:00,2016-01-25 15:00:00+00:00,0.99101,0.99179,-9.80000000000003,8.499999999999064,16.300000000000203,False
AUDCAD,short,2016-01-26 10:00:00+00:00,2016-01-26 15:00:00+00:00,0.99349,0.98801,52.799999999999294,81.7000000000001,1.4999999999998348,True
AUDCAD,short,2016-01-27 10:00:00+00:00,2016-01-27 13:00:00+00:00,0.99422,0.99515,-11.299999999999864,43.90000000000005,19.700000000000273,False
AUDCAD,short,2016-01-27 15:00:00+00:00,2016-01-28 08:00:00+00:00,0.99397,0.99619,-24.199999999999996,60.100000000000705,23.400000000000087,False
AUDCAD,short,2016-01-28 10:00:00+00:00,2016-01-28 10:00:00+00:00,0.99601,0.99674,-9.300000000000084,3.9000000000000146,7.900000000000684,False
AUDCAD,short,2016-01-28 12:00:00+00:00,2016-01-28 12:00:00+00:00,0.99618,0.99754,-15.600000000000279,4.1999999999997595,17.000000000000348,False
AUDCAD,short,2016-01-28 14:00:00+00:00,2016-01-28 14:00:00+00:00,0.99458,0.9975999999999999,-32.199999999999115,10.999999999999899,43.09999999999925,False
AUDCAD,long,2016-02-03 12:00:00+00:00,2016-02-03 12:00:00+00:00,0.9866,0.98493,-18.700000000000603,0.0,29.600000000000737,False
AUDCAD,long,2016-02-05 14:00:00+00:00,2016-02-05 14:00:00+00:00,0.98529,0.98443,-10.599999999999719,2.1999999999999797,38.5000000000002,False
AUDCAD,short,2016-02-08 07:00:00+00:00,2016-02-08 07:00:00+00:00,0.98413,0.98514,-12.100000000000664,1.3999999999991797,22.800000000000598,False
AUDCAD,short,2016-02-10 11:00:00+00:00,2016-02-10 14:00:00+00:00,0.98449,0.98705,-27.600000000000065,27.800000000000047,33.90000000000004,False
AUDCAD,short,2016-02-11 08:00:00+00:00,2016-02-11 08:00:00+00:00,0.99044,0.97808,121.60000000000036,131.59999999999948,3.1999999999998696,True
AUDCAD,short,2016-02-11 15:00:00+00:00,2016-02-11 22:00:00+00:00,0.98855,0.99226,-39.09999999999991,14.600000000000168,37.6999999999994,False
AUDCAD,long,2016-02-16 08:00:00+00:00,2016-02-17 13:00:00+00:00,0.98532,0.98263,-28.8999999999997,47.40000000000077,27.89999999999959,False
AUDCAD,long,2016-02-18 10:00:00+00:00,2016-02-18 12:00:00+00:00,0.98095,0.97831,-28.399999999999757,0.40000000000040004,33.49999999999964,False
AUDCAD,short,2016-02-22 07:00:00+00:00,2016-02-22 07:00:00+00:00,0.98542,0.98627,-10.500000000000174,6.399999999999739,12.300000000000644,False
AUDCAD,long,2016-02-24 10:00:00+00:00,2016-02-24 10:00:00+00:00,0.98962,0.98895,-8.700000000000594,13.399999999998968,11.900000000000244,False
AUDCAD,long,2016-02-26 07:00:00+00:00,2016-02-26 08:00:00+00:00,0.97824,0.977,-14.400000000000189,7.200000000000539,19.000000000000128,False
AUDCAD,short,2016-02-29 14:00:00+00:00,2016-03-01 07:00:00+00:00,0.96549,0.96871,-34.2,29.09999999999968,40.70000000000018,False
AUDCAD,short,2016-03-02 11:00:00+00:00,2016-03-02 12:00:00+00:00,0.96967,0.97136,-18.899999999999693,2.9000000000001247,24.199999999999775,False
AUDCAD,short,2016-03-04 07:00:00+00:00,2016-03-04 07:00:00+00:00,0.98793,0.98883,-11.000000000000119,4.899999999999904,9.400000000000519,False
AUDCAD,short,2016-03-07 08:00:00+00:00,2016-03-07 11:00:00+00:00,0.98851,0.98986,-15.499999999999623,16.199999999999548,22.299999999999542,False
AUDCAD,short,2016-03-09 09:00:00+00:00,2016-03-09 09:00:00+00:00,0.99946,1.00089,-16.300000000000423,3.4999999999996145,29.90000000000048,False
AUDCAD,short,2016-03-09 16:00:00+00:00,2016-03-18 12:00:00+00:00,0.99798,0.98788,98.99999999999997,113.59999999999926,52.299999999999564,True
AUDCAD,short,2016-03-22 07:00:00+00:00,2016-03-22 07:00:00+00:00,0.99455,0.99524,-8.899999999999684,13.600000000000279,7.300000000000084,False
AUDCAD,short,2016-03-22 14:00:00+00:00,2016-03-22 15:00:00+00:00,0.99438,0.99609,-19.09999999999989,5.3000000000003045,18.499999999999073,False
AUDCAD,short,2016-03-23 08:00:00+00:00,2016-03-24 13:00:00+00:00,0.99405,0.9974299999999999,-35.799999999999386,36.30000000000022,44.10000000000025,False
AUDCAD,short,2016-03-24 16:00:00+00:00,2016-03-24 16:00:00+00:00,0.99727,0.99832,-12.499999999999954,6.399999999999739,10.900000000000354,False
AUDCAD,long,2016-03-29 15:00:00+00:00,2016-03-29 17:00:00+00:00,0.99625,0.99806,16.09999999999978,29.400000000000535,23.299999999999432,True
AUDCAD,short,2016-03-30 10:00:00+00:00,2016-04-01 02:00:00+00:00,0.99879,0.99984,-12.499999999999954,92.79999999999954,12.900000000001244,False
AUDCAD,long,2016-04-05 12:00:00+00:00,2016-04-05 15:00:00+00:00,0.99246,0.99067,-19.899999999999583,36.19999999999956,18.700000000000383,False
AUDCAD,long,2016-04-07 08:00:00+00:00,2016-04-07 09:00:00+00:00,0.99124,0.98949,-19.50000000000029,6.199999999999539,24.500000000000632,False
AUDCAD,short,2016-04-11 13:00:00+00:00,2016-04-12 03:00:00+00:00,0.98247,0.98488,-26.100000000000232,34.79999999999927,24.600000000000176,False
AUDCAD,short,2016-04-12 08:00:00+00:00,2016-04-12 08:00:00+00:00,0.98359,0.9854999999999999,-21.09999999999967,5.199999999999649,26.900000000000812,False
AUDCAD,short,2016-04-12 14:00:00+00:00,2016-04-12 17:00:00+00:00,0.9833,0.97899,41.09999999999925,45.79999999999917,8.900000000000574,True
AUDCAD,long,2016-04-13 13:00:00+00:00,2016-04-13 14:00:00+00:00,0.97971,0.97744,-24.699999999999942,18.700000000000383,41.29999999999967,False
AUDCAD,short,2016-04-15 09:00:00+00:00,2016-04-15 09:00:00+00:00,0.99054,0.99129,-9.500000000000284,4.699999999999704,9.700000000000264,False
AUDCAD,short,2016-04-18 13:00:00+00:00,2016-04-19 13:00:00+00:00,0.99502,0.98958,52.400000000000006,65.1999999999997,3.7999999999993594,True
AUDCAD,short,2016-04-26 15:00:00+00:00,2016-04-27 01:00:00+00:00,0.97691,0.97528,14.299999999999091,113.19999999999996,12.200000000001099,True
AUDCAD,long,2016-04-29 10:00:00+00:00,2016-04-29 10:00:00+00:00,0.9552,0.95424,-11.600000000000719,0.8999999999992347,10.000000000000009,False
AUDCAD,long,2016-04-29 15:00:00+00:00,2016-05-02 17:00:00+00:00,0.95586,0.96014,40.79999999999951,43.79999999999939,35.30000000000033,True
AUDCAD,short,2016-05-05 08:00:00+00:00,2016-05-06 03:00:00+00:00,0.96086,0.95079,98.70000000000023,102.80000000000067,8.299999999999974,True
AUDCAD,long,2016-05-09 09:00:00+00:00,2016-05-09 09:00:00+00:00,0.95067,0.94958,-12.900000000000354,2.0999999999993246,14.500000000000624,False
AUDCAD,long,2016-05-09 16:00:00+00:00,2016-05-09 18:00:00+00:00,0.95137,0.9487800000000001,-27.89999999999981,4.1999999999997595,27.200000000000557,False
AUDCAD,long,2016-05-13 07:00:00+00:00,2016-05-13 09:00:00+00:00,0.93818,0.93683,-15.499999999999623,2.7999999999994696,21.700000000000053,False
AUDCAD,long,2016-05-13 11:00:00+00:00,2016-05-17 02:00:00+00:00,0.9377,0.94739,94.89999999999975,100.29999999999983,10.399999999999299,True
AUDCAD,short,2016-05-20 09:00:00+00:00,2016-05-20 09:00:00+00:00,0.94701,0.94833,-15.199999999999878,2.4000000000001798,13.299999999999423,False
AUDCAD,short,2016-05-23 08:00:00+00:00,2016-05-24 03:00:00+00:00,0.94812,0.95005,-21.299999999999873,22.299999999999542,20.200000000000216,False
AUDCAD,long,2016-05-25 15:00:00+00:00,2016-05-25 15:00:00+00:00,0.94023,0.93919,-12.400000000000409,1.4999999999998348,11.100000000000554,False
AUDCAD,long,2016-05-26 15:00:00+00:00,2016-05-29 21:00:00+00:00,0.93706,0.93496,-22.999999999999908,52.69999999999997,26.30000000000021,False
AUDCAD,short,2016-05-30 11:00:00+00:00,2016-05-30 13:00:00+00:00,0.93736,0.9383199999999999,-11.599999999999609,9.399999999999409,14.199999999999768,False
AUDCAD,short,2016-06-01 15:00:00+00:00,2016-06-01 15:00:00+00:00,0.94869,0.94924,-7.499999999999393,8.799999999999919,6.999999999999229,False
AUDCAD,long,2016-06-02 13:00:00+00:00,2016-06-03 19:00:00+00:00,0.94665,0.95274,58.9000000000004,67.89999999999962,20.599999999999508,True
AUDCAD,long,2016-06-06 07:00:00+00:00,2016-06-06 13:00:00+00:00,0.95141,0.95023,-13.799999999999589,23.800000000000487,26.30000000000021,False
AUDCAD,short,2016-06-07 15:00:00+00:00,2016-06-09 23:00:00+00:00,0.95358,0.94353,98.50000000000003,101.49999999999991,1.100000000000545,True
AUDCAD,long,2016-06-10 07:00:00+00:00,2016-06-10 07:00:00+00:00,0.94382,0.94284,-11.799999999999809,4.100000000000215,14.899999999999913,False
AUDCAD,short,2016-06-14 08:00:00+00:00,2016-06-15 06:00:00+00:00,0.94544,0.94933,-40.900000000000595,34.999999999999474,41.400000000000325,False
AUDCAD,short,2016-06-15 09:00:00+00:00,2016-06-15 09:00:00+00:00,0.94938,0.95029,-11.099999999999664,0.2999999999997449,12.100000000000444,False
AUDCAD,short,2016-06-15 12:00:00+00:00,2016-06-15 12:00:00+00:00,0.94984,0.9508099999999999,-11.699999999999154,3.6000000000002697,20.49999999999996,False
AUDCAD,short,2016-06-20 07:00:00+00:00,2016-06-20 07:00:00+00:00,0.95518,0.95621,-12.299999999999754,0.9999999999998899,23.49999999999963,False
AUDCAD,short,2016-06-20 11:00:00+00:00,2016-06-20 12:00:00+00:00,0.95441,0.95575,-15.400000000000079,1.5999999999993797,27.7000000000005,False
AUDCAD,short,2016-06-20 14:00:00+00:00,2016-06-21 01:00:00+00:00,0.95478,0.95748,-29.000000000000355,12.699999999999934,32.400000000000205,False
AUDCAD,short,2016-06-21 10:00:00+00:00,2016-06-21 12:00:00+00:00,0.95685,0.95871,-20.599999999999728,2.6999999999999247,27.800000000000047,False
AUDCAD,short,2016-06-21 14:00:00+00:00,2016-06-21 21:00:00+00:00,0.95736,0.95351,36.5000000000002,40.70000000000018,8.599999999999719,True
AUDCAD,short,2016-06-22 14:00:00+00:00,2016-06-22 14:00:00+00:00,0.95907,0.96014,-12.700000000000154,0.2999999999997449,20.49999999999996,False
AUDCAD,short,2016-06-23 07:00:00+00:00,2016-06-23 08:00:00+00:00,0.96374,0.96495,-14.099999999999334,4.8000000000003595,14.899999999999913,False
AUDCAD,short,2016-06-23 11:00:00+00:00,2016-06-23 12:00:00+00:00,0.96267,0.96499,-25.199999999999886,6.599999999999939,23.90000000000003,False
AUDCAD,long,2016-06-24 11:00:00+00:00,2016-06-27 18:00:00+00:00,0.96404,0.96024,-40.00000000000025,91.40000000000036,39.59999999999963,False
AUDCAD,short,2016-06-29 15:00:00+00:00,2016-06-30 07:00:00+00:00,0.966,0.95998,58.19999999999914,82.0999999999994,11.600000000000499,True
AUDCAD,short,2016-06-30 16:00:00+00:00,2016-06-30 21:00:00+00:00,0.96635,0.96179,43.60000000000009,47.80000000000006,16.899999999999693,True
AUDCAD,short,2016-07-06 11:00:00+00:00,2016-07-06 11:00:00+00:00,0.97064,0.9721299999999999,-16.899999999999913,1.0999999999994348,19.100000000000783,False
AUDCAD,short,2016-07-08 11:00:00+00:00,2016-07-08 12:00:00+00:00,0.97584,0.97717,-15.299999999999423,15.300000000000313,74.29999999999936,False
AUDCAD,long,2016-07-11 08:00:00+00:00,2016-07-11 08:00:00+00:00,0.98594,0.98777,16.299999999999983,20.09999999999956,1.9000000000002348,True
AUDCAD,short,2016-07-11 13:00:00+00:00,2016-07-11 13:00:00+00:00,0.98669,0.98847,-19.800000000000036,0.7999999999996898,23.400000000000087,False
AUDCAD,short,2016-07-11 15:00:00+00:00,2016-07-12 00:00:00+00:00,0.98737,0.98976,-25.90000000000003,5.299999999999194,28.600000000000847,False
AUDCAD,short,2016-07-13 13:00:00+00:00,2016-07-13 14:00:00+00:00,0.99599,0.98834,74.50000000000045,87.8000000000001,6.999999999999229,True
AUDCAD,long,2016-07-14 07:00:00+00:00,2016-07-14 16:00:00+00:00,0.98573,0.98418,-17.499999999999403,35.69999999999962,29.799999999999827,False
AUDCAD,long,2016-07-15 16:00:00+00:00,2016-07-15 20:00:00+00:00,0.98431,0.98094,-35.69999999999984,13.199999999999878,60.100000000000705,False
AUDCAD,short,2016-07-21 08:00:00+00:00,2016-07-21 08:00:00+00:00,0.97763,0.9786,-11.700000000000264,3.9000000000000146,20.49999999999996,False
AUDCAD,short,2016-07-21 12:00:00+00:00,2016-07-21 18:00:00+00:00,0.9769,0.97955,-28.500000000000412,6.800000000000139,32.999999999999694,False
AUDCAD,short,2016-07-22 07:00:00+00:00,2016-07-22 15:00:00+00:00,0.98143,0.98209,-8.59999999999994,48.799999999999955,8.699999999999264,False
AUDCAD,long,2016-07-27 09:00:00+00:00,2016-07-27 09:00:00+00:00,0.98835,0.98623,-23.199999999998997,1.80000000000069,24.199999999999775,False
AUDCAD,short,2016-07-29 15:00:00+00:00,2016-08-02 04:00:00+00:00,0.99066,0.98608,43.80000000000029,76.30000000000025,18.200000000000436,True
