voln,ret24,ret72,dist_sma,adv_mom,side,hour,ci,entry_ts,exit_ts,level,kind,pnl,win,hold_h,is_oos
0.0021738040278818306,-6.796924152394296,-6.625655365256896,-6.058119538622831,-6.796924152394296,short,22,67.31738053419667,2015-06-28 22:00:00+00:00,2015-08-24 13:00:00+00:00,1,tp,39666.85714285716,1,1359.0,IS
0.0023945162470059267,-4.246906127377045,-7.8134621189255755,-5.160392393600992,4.246906127377045,long,22,65.6696869733074,2016-01-24 22:00:00+00:00,2016-01-25 17:00:00+00:00,1,tp,39192.42857142771,1,19.0,IS
0.0023945162470059267,-4.246906127377045,-7.8134621189255755,-5.160392393600992,-4.246906127377045,short,22,65.6696869733074,2016-01-24 22:00:00+00:00,2016-01-26 15:00:00+00:00,1,tp,39192.42857142771,1,41.0,IS
0.0025355321437244855,-0.31527936145950414,-0.6385404789053775,-1.8069897377422475,0.31527936145950414,long,0,65.6552713565959,2016-01-28 00:00:00+00:00,2016-01-28 04:00:00+00:00,1,tp,42154.71428571415,1,4.0,IS
0.002224322131897341,1.2221144519883764,0.8509537665696698,0.34816682832202883,-1.2221144519883764,long,4,65.6552713565959,2016-01-28 04:00:00+00:00,2016-01-28 11:00:00+00:00,1,tp,34343.99999999958,1,7.0,IS
0.0017202196831008225,0.9866555462886161,2.954128440366996,2.1098081734779535,-0.9866555462886161,long,11,65.6552713565959,2016-01-28 11:00:00+00:00,2016-01-28 14:00:00+00:00,1,tp,27875.571428571624,1,3.0,IS
0.0020433983672895613,0.9238329238329743,2.388206388206429,1.902997542997653,0.9238329238329743,short,15,65.6552713565959,2016-01-28 15:00:00+00:00,2016-01-28 18:00:00+00:00,3,tp,32434.714285714028,1,3.0,IS
0.0020639908891798833,1.4058373870743954,1.5323141070188206,1.8023905489923504,1.4058373870743954,short,2,66.34388816115826,2016-01-29 02:00:00+00:00,2016-01-29 03:00:00+00:00,3,tp,33152.14285714267,1,1.0,IS
0.001990922826809081,0.7618018018018091,1.3873873873874056,1.5668900900900053,0.7618018018018091,short,5,66.34388816115826,2016-01-29 05:00:00+00:00,2016-01-29 07:00:00+00:00,3,tp,32990.14285714281,1,2.0,IS
0.002224322131897341,1.2221144519883764,0.8509537665696698,0.34816682832202883,1.2221144519883764,short,4,65.6552713565959,2016-01-28 04:00:00+00:00,2016-01-29 19:00:00+00:00,2,tp,34343.99999999958,1,39.0,IS
0.0025355321437244855,-0.31527936145950414,-0.6385404789053775,-1.8069897377422475,-0.31527936145950414,short,0,65.6552713565959,2016-01-28 00:00:00+00:00,2016-02-01 00:00:00+00:00,1,tp,42154.71428571415,1,96.0,IS
0.002398849937647209,-1.5667870036101406,0.43802647412753,-1.3624729241877032,1.5667870036101406,long,22,66.87940030862292,2016-01-31 22:00:00+00:00,2016-02-01 06:00:00+00:00,3,tp,39446.99999999943,1,8.0,IS
0.0020976955897477737,0.4563106796116204,-2.7281553398058507,-1.0800485436893046,0.4563106796116204,short,0,65.95484068584223,2016-02-19 00:00:00+00:00,2016-02-19 01:00:00+00:00,1,tp,33707.57142857146,1,1.0,IS
0.002363115253153368,-0.28544949026876565,-3.862218103181968,-2.4850973123261753,0.28544949026876565,long,2,65.95484068584223,2016-02-19 02:00:00+00:00,2016-02-19 16:00:00+00:00,4,tp,35975.57142857193,1,14.0,IS
0.0020976955897477737,0.4563106796116204,-2.7281553398058507,-1.0800485436893046,-0.4563106796116204,long,0,65.95484068584223,2016-02-19 00:00:00+00:00,2016-02-19 20:00:00+00:00,3,tp,33707.57142857146,1,20.0,IS
0.001849450247827769,0.1319199057714459,-0.8244994110718878,0.5069022379269688,-0.1319199057714459,long,20,65.95484068584223,2016-02-19 20:00:00+00:00,2016-02-22 08:00:00+00:00,3,tp,30259.285714285423,1,60.0,IS
0.0026159939482668917,-0.9967014843320412,2.435953820780623,0.10905992303460868,0.9967014843320412,long,18,66.34388816115826,2016-01-29 18:00:00+00:00,2016-02-23 10:00:00+00:00,2,tp,40685.14285714286,1,592.0,IS
0.0017912299633453153,1.860975609756098,-2.111382113821137,-1.145382113821158,1.860975609756098,short,16,65.95484068584223,2016-02-19 16:00:00+00:00,2016-02-25 14:00:00+00:00,2,tp,29310.42857142891,1,142.0,IS
0.002119738674715803,1.8791623755578297,-3.436319945073803,-1.2679299691040335,1.8791623755578297,short,1,65.95484068584223,2016-02-19 01:00:00+00:00,2016-02-26 10:00:00+00:00,1,tp,37456.71428571455,1,177.0,IS
0.0018683279234095595,-4.352018816150482,-10.18580948647574,-6.642124656997145,-4.352018816150482,short,10,66.09573676775395,2016-02-26 10:00:00+00:00,2016-02-26 15:00:00+00:00,1,tp,29715.42857142917,1,5.0,IS
0.0018953000965280943,-4.856589147286779,-12.328682170542487,-7.8187829457363245,-4.856589147286779,short,15,66.09573676775395,2016-02-26 15:00:00+00:00,2016-02-26 16:00:00+00:00,1,tp,32052.85714285764,1,1.0,IS
0.0018363817605708721,-0.7446226046147955,1.965584669534594,1.3997262416894538,0.7446226046147955,long,14,65.6552713565959,2016-01-28 14:00:00+00:00,2016-02-26 16:00:00+00:00,1,fstop,-332748.00000000006,0,698.0,IS
0.001906919581352423,-2.9434250764525767,-5.833333333333294,-4.348937308868525,2.9434250764525767,long,0,66.09573676775395,2016-02-26 00:00:00+00:00,2016-02-26 16:00:00+00:00,2,fstop,-174527.99999999948,0,16.0,IS
0.0017901824468744762,-2.8467807660961975,-6.903015484922574,-4.934458027709877,2.8467807660961975,long,5,66.09573676775395,2016-02-26 05:00:00+00:00,2016-02-26 16:00:00+00:00,3,fstop,-134783.9999999993,0,11.0,IS
0.0018683279234095595,-4.352018816150482,-10.18580948647574,-6.642124656997145,4.352018816150482,long,10,66.09573676775395,2016-02-26 10:00:00+00:00,2016-02-26 16:00:00+00:00,4,fstop,-101195.99999999988,0,6.0,IS
0.0018953000965280943,-4.856589147286779,-12.328682170542487,-7.8187829457363245,4.856589147286779,long,15,66.09573676775395,2016-02-26 15:00:00+00:00,2016-02-26 16:00:00+00:00,5,fstop,-45143.999999999585,0,1.0,IS
0.0020413216562856617,-5.003610108303229,-13.37833935018042,-8.735949458483722,-5.003610108303229,short,16,66.09573676775395,2016-02-26 16:00:00+00:00,2016-02-28 22:00:00+00:00,1,tp,36299.57142857165,1,54.0,IS
0.0020413216562856617,-5.003610108303229,-13.37833935018042,-8.735949458483722,5.003610108303229,long,16,66.09573676775395,2016-02-26 16:00:00+00:00,2016-02-29 09:00:00+00:00,1,tp,36299.57142857165,1,65.0,IS
0.002114815824273456,-1.1264916467780495,-2.8210023866348126,-1.4822911694510286,1.1264916467780495,long,0,65.63551665222217,2016-03-21 00:00:00+00:00,2016-03-21 08:00:00+00:00,1,tp,33175.28571428534,1,8.0,IS
0.0016669066820276502,-0.350755939524853,-2.709287257019462,-0.7759568034557122,-0.350755939524853,short,8,65.63551665222217,2016-03-21 08:00:00+00:00,2016-03-21 13:00:00+00:00,2,tp,28465.714285714406,1,5.0,IS
0.0017545172702647435,2.543888433141886,2.302707136997519,-0.080393765381477,2.543888433141886,short,21,65.63551665222217,2016-03-21 21:00:00+00:00,2016-03-22 00:00:00+00:00,2,tp,26533.28571428619,1,3.0,IS
0.0016276796242730887,2.0557275541795583,-0.6811145510835844,-0.4482972136223265,-2.0557275541795583,long,16,65.63551665222217,2016-03-21 16:00:00+00:00,2016-03-22 05:00:00+00:00,2,tp,26764.714285714053,1,13.0,IS
0.001323124589672986,1.4091403699673903,-1.828073993471159,-0.07601741022849759,1.4091403699673903,short,5,67.52276781051225,2016-03-22 05:00:00+00:00,2016-03-22 08:00:00+00:00,2,tp,22390.714285714173,1,3.0,IS
0.0016669066820276502,-0.350755939524853,-2.709287257019462,-0.7759568034557122,0.350755939524853,long,8,65.63551665222217,2016-03-21 08:00:00+00:00,2016-03-23 01:00:00+00:00,1,tp,28465.714285714406,1,41.0,IS
0.0015874130685303862,3.950338600451433,1.6306997742663742,2.7888758465011034,3.950338600451433,short,2,68.47506129129133,2016-03-23 02:00:00+00:00,2016-03-23 04:00:00+00:00,3,tp,24913.28571428637,1,2.0,IS
0.0016156565394867877,-0.41158129175946223,0.21826280623605643,0.22992427616919583,-0.41158129175946223,short,11,67.52276781051225,2016-03-22 11:00:00+00:00,2016-03-23 09:00:00+00:00,2,tp,27875.571428571624,1,22.0,IS
0.0014830329277750849,1.942000966650573,2.672788786853546,2.7127114548090256,-1.942000966650573,long,7,68.47506129129133,2016-03-23 07:00:00+00:00,2016-03-23 13:00:00+00:00,2,tp,26521.714285714857,1,6.0,IS
0.0018492834026814712,-1.5809968847351406,1.526479750778821,-0.24859813084106608,-1.5809968847351406,short,13,68.47506129129133,2016-03-23 13:00:00+00:00,2016-03-23 16:00:00+00:00,2,tp,34066.28571428638,1,3.0,IS
0.0020665935900401303,-0.2968369829683688,2.982968369829661,0.9355231143552527,-0.2968369829683688,short,16,68.47506129129133,2016-03-23 16:00:00+00:00,2016-03-24 04:00:00+00:00,2,tp,33452.99999999973,1,12.0,IS
0.0017802586543541712,0.42903225806450573,3.133064516129058,1.360201612903197,-0.42903225806450573,long,0,68.53072510850579,2016-03-24 00:00:00+00:00,2016-03-24 10:00:00+00:00,2,tp,30583.285714286347,1,10.0,IS
0.0015409271101303882,3.1284916201116526,1.7597765363127866,2.2837337057727973,-3.1284916201116526,long,1,68.47506129129133,2016-03-23 01:00:00+00:00,2016-03-24 14:00:00+00:00,1,tp,25630.714285713817,1,37.0,IS
0.0017435941555182595,0.7253289473683859,2.285361842105236,1.6376315789473077,-0.7253289473683859,long,0,67.20897895622075,2016-03-25 00:00:00+00:00,2016-03-25 05:00:00+00:00,2,tp,29252.571428571053,1,5.0,IS
0.0017359891626109775,0.8150289017341312,2.497109826589698,1.3887861271677373,-0.8150289017341312,long,11,67.20897895622075,2016-03-25 11:00:00+00:00,2016-03-27 22:00:00+00:00,2,tp,28812.8571428568,1,59.0,IS
0.0018158651079833695,-0.39273014618726704,0.724614776768025,0.5478862109837978,0.39273014618726704,long,0,65.39495991109499,2016-03-28 00:00:00+00:00,2016-03-28 09:00:00+00:00,2,tp,29333.57142857158,1,9.0,IS
0.0016845514064747252,1.737313432835854,0.6865671641791558,1.0274626865672056,1.737313432835854,short,12,68.53072510850579,2016-03-24 12:00:00+00:00,2016-03-28 16:00:00+00:00,3,tp,29565.00000000064,1,100.0,IS
0.0013032732706842337,-1.4123484013230643,-0.1389195148842892,-0.818467475192972,1.4123484013230643,long,17,65.39495991109499,2016-03-28 17:00:00+00:00,2016-03-28 23:00:00+00:00,3,tp,20643.428571428492,1,6.0,IS
0.0012669923078024862,2.1921989824759427,4.281514980214774,1.6907631430186092,-2.1921989824759427,long,13,65.39495991109499,2016-03-28 13:00:00+00:00,2016-03-29 02:00:00+00:00,2,tp,20874.85714285755,1,13.0,IS
0.001235885342012039,-1.2771644392794768,-0.34166182452061344,-0.48450900639166444,-1.2771644392794768,short,23,65.39495991109499,2016-03-28 23:00:00+00:00,2016-03-29 08:00:00+00:00,3,tp,20296.2857142849,1,9.0,IS
0.0014928037358961062,-1.113789778206312,1.6673095467695762,-0.12730954676951559,-1.113789778206312,short,8,68.53072510850579,2016-03-24 08:00:00+00:00,2016-03-29 10:00:00+00:00,2,tp,24843.857142857174,1,122.0,IS
0.001898253063187784,0.9238310708898478,3.1515837104071855,2.7486877828053964,-0.9238310708898478,long,14,68.53072510850579,2016-03-24 14:00:00+00:00,2016-03-30 07:00:00+00:00,1,tp,29507.142857143976,1,137.0,IS
0.0014957662936802528,0.8247126436781249,0.10727969348654784,0.9796647509578441,0.8247126436781249,short,7,65.96645103452857,2016-03-30 07:00:00+00:00,2016-03-30 10:00:00+00:00,3,tp,26857.285714285914,1,3.0,IS
0.002235857947823299,0.9820627802690688,0.4843049327354619,0.8729147982062865,0.9820627802690688,short,0,65.96645103452857,2016-03-30 00:00:00+00:00,2016-03-30 15:00:00+00:00,2,tp,35454.857142857145,1,15.0,IS
0.0018501911888141895,-0.3148507173322542,0.36370686312527645,-0.24259790616513638,-0.3148507173322542,short,15,65.96645103452857,2016-03-30 15:00:00+00:00,2016-03-31 12:00:00+00:00,2,tp,31821.42857142858,1,21.0,IS
0.0018501911888141895,-0.3148507173322542,0.36370686312527645,-0.24259790616513638,0.3148507173322542,long,15,65.96645103452857,2016-03-30 15:00:00+00:00,2016-03-31 15:00:00+00:00,3,tp,31821.42857142858,1,24.0,IS
0.0015247783635952733,5.909943714821767,2.199812382739188,1.7948499061914016,-5.909943714821767,long,12,65.96645103452857,2016-03-30 12:00:00+00:00,2016-04-01 09:00:00+00:00,2,tp,26591.14285714286,1,45.0,IS
0.0023026457148586908,1.3107309486780525,0.6967340590979496,0.7761181959564601,1.3107309486780525,short,2,71.33826842643691,2016-04-01 02:00:00+00:00,2016-04-04 03:00:00+00:00,3,tp,33614.99999999959,1,73.0,IS
0.0017968954478648383,-3.4285714285714883,-0.12324929971988868,-1.6082352941176112,3.4285714285714883,long,0,65.9647184958635,2016-04-05 00:00:00+00:00,2016-04-05 04:00:00+00:00,2,tp,28222.714285714013,1,4.0,IS
0.0023597575289731124,-2.3069880988709355,-1.7259688739701031,-1.5300457735734105,-2.3069880988709355,short,14,70.70570013316434,2016-03-31 14:00:00+00:00,2016-04-05 09:00:00+00:00,2,tp,42582.85714285708,1,115.0,IS
0.0018572089295409687,-0.7037896365042364,0.8066511987625632,-0.786511987625634,0.7037896365042364,long,7,65.9647184958635,2016-04-05 07:00:00+00:00,2016-04-05 12:00:00+00:00,3,tp,31971.857142857105,1,5.0,IS
0.0023440086362000708,-1.027325759901752,-1.263739637703384,-1.3905004605464855,-1.027325759901752,short,12,65.9647184958635,2016-04-05 12:00:00+00:00,2016-04-05 16:00:00+00:00,2,tp,40719.85714285687,1,4.0,IS
0.0026551955699287873,-0.15922014622261565,-0.5610614676414959,-0.7967831031681692,0.15922014622261565,long,15,65.9647184958635,2016-04-05 15:00:00+00:00,2016-04-06 13:00:00+00:00,3,tp,43844.142857143175,1,22.0,IS
0.0015429726503069304,0.04562383612663923,-3.500000000000018,-0.43818435754194857,0.04562383612663923,short,13,71.71440138536788,2016-04-06 13:00:00+00:00,2016-04-07 06:00:00+00:00,3,tp,26336.571428571133,1,17.0,IS
0.001598910840932119,0.13231323132308967,-3.616561656165663,-1.5488838883889229,0.13231323132308967,short,3,71.71440138536788,2016-04-06 03:00:00+00:00,2016-04-07 07:00:00+00:00,2,tp,24392.571428571584,1,28.0,IS
0.002114815824273456,-1.1264916467780495,-2.8210023866348126,-1.4822911694510286,-1.1264916467780495,short,0,65.63551665222217,2016-03-21 00:00:00+00:00,2016-04-07 12:00:00+00:00,1,tp,33175.28571428534,1,420.0,IS
0.0019090814425713736,-2.269696969696985,-3.78106060606062,-3.569840909090886,-2.269696969696985,short,12,72.42870773164977,2016-04-07 12:00:00+00:00,2016-04-07 19:00:00+00:00,1,tp,31601.571428572053,1,7.0,IS
0.0020779905324724156,-4.44878048780486,-3.4878048780487547,-3.42648780487802,4.44878048780486,long,20,72.42870773164977,2016-04-07 20:00:00+00:00,2016-04-08 05:00:00+00:00,5,tp,31578.428571429384,1,9.0,IS
0.0013597589465629229,-5.07127659574474,-6.67234042553196,-3.6163191489362285,5.07127659574474,long,5,65.6679064621133,2016-04-08 05:00:00+00:00,2016-04-08 08:00:00+00:00,5,tp,20921.142857142884,1,3.0,IS
0.0020578930763909768,-3.9922644163149905,-3.327707454289698,-3.226694796061843,-3.9922644163149905,short,19,72.42870773164977,2016-04-07 19:00:00+00:00,2016-04-08 12:00:00+00:00,1,tp,33210.00000000054,1,17.0,IS
0.0014824469581203354,-1.6567237163813966,-4.901711491442562,-4.423863080684558,-1.6567237163813966,short,12,65.6679064621133,2016-04-08 12:00:00+00:00,2016-04-08 20:00:00+00:00,1,tp,27331.71428571417,1,8.0,IS
0.0014957662936802528,0.8247126436781249,0.10727969348654784,0.9796647509578441,-0.8247126436781249,long,7,65.96645103452857,2016-03-30 07:00:00+00:00,2016-04-10 21:00:00+00:00,1,fstop,-238679.99999999886,0,278.0,IS
0.001509860534103251,-2.0095374344301264,-2.056270863137814,-2.6911111111111734,2.0095374344301264,long,4,65.9647184958635,2016-04-05 04:00:00+00:00,2016-04-10 21:00:00+00:00,2,fstop,-193967.99999999974,0,137.0,IS
0.0017057269026327466,0.8786857624262762,-1.2502106149957892,-0.5543386689131896,-0.8786857624262762,long,3,72.42870773164977,2016-04-07 03:00:00+00:00,2016-04-10 21:00:00+00:00,3,fstop,-160487.99999999983,0,90.0,IS
0.0016876919551428642,-1.482493595217705,-2.199829205806992,-2.138078565328818,1.482493595217705,long,9,72.42870773164977,2016-04-07 09:00:00+00:00,2016-04-10 21:00:00+00:00,4,fstop,-114263.99999999917,0,84.0,IS
0.0014643077692916375,-2.364444444444482,-3.304691358024661,-2.9758814814815175,2.364444444444482,long,9,65.6679064621133,2016-04-08 09:00:00+00:00,2016-04-10 21:00:00+00:00,5,fstop,-86507.99999999958,0,60.0,IS
0.0016950681519246732,-2.8180257510729327,-5.846351931330391,-5.392583690987071,-2.8180257510729327,short,20,65.6679064621133,2016-04-08 20:00:00+00:00,2016-04-13 12:00:00+00:00,1,tp,27725.14285714309,1,112.0,IS
0.0014733723534937507,1.9637076998529255,1.9431093673369275,2.3419617459538933,-1.9637076998529255,long,0,66.03667094791085,2016-09-02 00:00:00+00:00,2016-09-02 12:00:00+00:00,1,tp,22610.5714285719,1,12.0,IS
0.0014733723534937507,1.9637076998529255,1.9431093673369275,2.3419617459538933,1.9637076998529255,short,0,66.03667094791085,2016-09-02 00:00:00+00:00,2016-09-02 13:00:00+00:00,1,tp,22610.5714285719,1,13.0,IS
0.0012248784165281013,0.17365623154158846,3.1340815121086907,1.0616184288246329,0.17365623154158846,short,13,66.03667094791085,2016-09-02 13:00:00+00:00,2016-09-02 14:00:00+00:00,1,tp,21707.999999999527,1,1.0,IS
0.0013584339486836206,-0.40298507462685923,2.716417910447776,0.3091044776119673,0.40298507462685923,long,14,66.03667094791085,2016-09-02 14:00:00+00:00,2016-09-05 05:00:00+00:00,2,tp,26556.42857142766,1,63.0,IS
0.0013584339486836206,-0.40298507462685923,2.716417910447776,0.3091044776119673,-0.40298507462685923,short,14,66.03667094791085,2016-09-02 14:00:00+00:00,2016-09-05 13:00:00+00:00,1,tp,26556.42857142766,1,71.0,IS
0.0010093571115648845,-1.2819033886085067,-4.148521989906238,-3.7377072819033055,1.2819033886085067,long,0,68.20838076697537,2016-09-06 00:00:00+00:00,2016-09-06 01:00:00+00:00,2,tp,16882.714285714064,1,1.0,IS
0.0010605324905286228,-0.575736806031572,-3.761480466072688,-2.4616586703221888,0.575736806031572,long,1,68.20838076697537,2016-09-06 01:00:00+00:00,2016-09-06 07:00:00+00:00,2,tp,18664.714285713748,1,6.0,IS
0.0011755133534256076,0.34546576187534395,-2.6600863664405128,-0.24899444787169805,0.34546576187534395,short,7,68.20838076697537,2016-09-06 07:00:00+00:00,2016-09-06 10:00:00+00:00,3,tp,19972.285714286376,1,3.0,IS
0.0013309671694764975,3.1111111111110636,-2.081699346405219,0.020740740740744376,-3.1111111111110636,long,9,68.20838076697537,2016-09-06 09:00:00+00:00,2016-09-06 19:00:00+00:00,2,tp,22078.285714285783,1,10.0,IS
0.0012781886241212848,4.246031746031676,-2.9047619047618123,0.322619047619107,4.246031746031676,short,19,68.20838076697537,2016-09-06 19:00:00+00:00,2016-09-07 01:00:00+00:00,3,tp,21060.00000000008,1,6.0,IS
0.0010605324905286228,-0.575736806031572,-3.761480466072688,-2.4616586703221888,-0.575736806031572,short,1,68.20838076697537,2016-09-06 01:00:00+00:00,2016-09-07 07:00:00+00:00,2,tp,18664.714285713748,1,30.0,IS
0.0011844513056493116,2.851376146788984,-2.243425076452519,0.4914984709479716,-2.851376146788984,long,1,69.83804293899304,2016-09-07 01:00:00+00:00,2016-09-07 12:00:00+00:00,2,tp,20018.571428571708,1,11.0,IS
0.0009514857760817372,0.8285280728376517,5.3854324734447365,3.710212443095693,-0.8285280728376517,long,12,66.03667094791085,2016-09-02 12:00:00+00:00,2016-09-07 14:00:00+00:00,1,tp,19590.428571428787,1,122.0,IS
0.0014092503599164694,1.2230215827338289,-0.06474820143887326,0.806546762589912,1.2230215827338289,short,14,69.83804293899304,2016-09-07 14:00:00+00:00,2016-09-07 21:00:00+00:00,3,tp,27331.71428571417,1,7.0,IS
0.0014801003114859582,1.1484374999999314,3.3837890624999223,2.1008886718749573,-1.1484374999999314,long,23,69.83804293899304,2016-09-07 23:00:00+00:00,2016-09-08 05:00:00+00:00,2,tp,23582.571428571075,1,6.0,IS
0.0014092503599164694,1.2230215827338289,-0.06474820143887326,0.806546762589912,-1.2230215827338289,long,14,69.83804293899304,2016-09-07 14:00:00+00:00,2016-09-08 07:00:00+00:00,1,tp,27331.71428571417,1,17.0,IS
0.0013864660744355975,4.938181818181737,5.199999999999935,4.674399999999967,-4.938181818181737,long,7,68.09986992408948,2016-09-08 07:00:00+00:00,2016-09-08 11:00:00+00:00,1,tp,23223.857142857352,1,4.0,IS
0.0014766524992379576,5.316455696202523,8.008763388510205,5.547585199610455,5.316455696202523,short,10,68.09986992408948,2016-09-08 10:00:00+00:00,2016-09-08 14:00:00+00:00,5,tp,23316.428571429216,1,4.0,IS
0.0013002222565166313,3.602884082085353,4.69772601220183,4.053632834165202,3.602884082085353,short,6,68.09986992408948,2016-09-08 06:00:00+00:00,2016-09-08 15:00:00+00:00,4,tp,22275.000000000844,1,9.0,IS
0.0015741634817200462,0.7070707070707712,3.5932047750230143,1.9232323232323179,0.7070707070707712,short,21,69.83804293899304,2016-09-07 21:00:00+00:00,2016-09-08 18:00:00+00:00,3,tp,23975.999999999996,1,21.0,IS
0.001658438362941228,-0.9952027911033798,4.365460095944213,1.108399476668077,-0.9952027911033798,short,20,68.09986992408948,2016-09-08 20:00:00+00:00,2016-09-09 07:00:00+00:00,3,tp,25642.28571428515,1,11.0,IS
0.0013517062843096087,-0.6387546967257268,-3.0585077831454903,-0.6197423510466266,-0.6387546967257268,short,9,69.83804293899304,2016-09-07 09:00:00+00:00,2016-09-09 11:00:00+00:00,2,tp,21707.999999999527,1,50.0,IS
0.0010093571115648845,-1.2819033886085067,-4.148521989906238,-3.7377072819033055,-1.2819033886085067,short,0,68.20838076697537,2016-09-06 00:00:00+00:00,2016-09-09 12:00:00+00:00,1,tp,16882.714285714064,1,84.0,IS
0.0018708210090363578,-1.8499805674309975,-3.319082782743886,-2.1021764477263463,1.8499805674309975,long,0,65.47135894699717,2016-09-14 00:00:00+00:00,2016-09-14 15:00:00+00:00,4,tp,29576.571428570776,1,15.0,IS
0.00133446279169615,-2.2597826086956907,-0.26630434782614415,-0.4152826086956863,-2.2597826086956907,short,14,65.47135894699717,2016-09-14 14:00:00+00:00,2016-09-15 01:00:00+00:00,2,tp,21545.999999999665,1,11.0,IS
0.001393643421409073,2.6704781704782414,1.062370062370085,0.6662370062370246,-2.6704781704782414,long,17,65.47135894699717,2016-09-14 17:00:00+00:00,2016-09-15 15:00:00+00:00,4,tp,22031.99999999925,1,22.0,IS
0.0018055128421703179,-0.033586565373821785,5.357057177129174,2.109740103958451,0.033586565373821785,long,16,68.09986992408948,2016-09-08 16:00:00+00:00,2016-09-16 10:00:00+00:00,3,tp,28627.714285714264,1,186.0,IS
0.0015735952301877297,4.662402923709452,9.068981269986246,5.113933302878011,-4.662402923709452,long,14,68.09986992408948,2016-09-08 14:00:00+00:00,2016-09-19 12:00:00+00:00,2,tp,26949.85714285778,1,262.0,IS
0.0014481046717365984,5.426302729528494,8.379156327543349,5.85818362282874,-5.426302729528494,long,11,68.09986992408948,2016-09-08 11:00:00+00:00,2016-09-19 14:00:00+00:00,1,tp,23073.428571428823,1,267.0,IS
0.0018708210090363578,-1.8499805674309975,-3.319082782743886,-2.1021764477263463,-1.8499805674309975,short,0,65.47135894699717,2016-09-14 00:00:00+00:00,2016-10-25 15:00:00+00:00,1,fstop,-407160.00000000076,0,999.0,IS
0.0016994421380758778,0.19039524011898976,3.528261793455167,1.6758946026348756,0.19039524011898976,short,21,65.07224029136339,2016-09-18 21:00:00+00:00,2016-10-25 15:00:00+00:00,2,fstop,-345060.00000000035,0,882.0,IS
0.0009379280227087653,4.391534391534544,-1.5343915343915,2.6257142857144533,-4.391534391534544,long,0,66.78526353159182,2017-02-21 00:00:00+00:00,2017-02-21 03:00:00+00:00,1,tp,15957.000000000222,1,3.0,IS
0.0010041000160145815,3.07268877911096,0.908962597036022,2.7487226534934117,3.07268877911096,short,3,66.78526353159182,2017-02-21 03:00:00+00:00,2017-02-21 07:00:00+00:00,2,tp,15725.571428571162,1,4.0,IS
0.0009379280227087653,4.391534391534544,-1.5343915343915,2.6257142857144533,4.391534391534544,short,0,66.78526353159182,2017-02-21 00:00:00+00:00,2017-02-21 13:00:00+00:00,1,tp,15957.000000000222,1,13.0,IS
0.0010602169192477778,2.433155080214002,4.136363636363637,2.1424866310159962,-2.433155080214002,long,11,66.78526353159182,2017-02-21 11:00:00+00:00,2017-02-21 14:00:00+00:00,2,tp,17831.571428572966,1,3.0,IS
0.0010041000160145815,3.07268877911096,0.908962597036022,2.7487226534934117,-3.07268877911096,long,3,66.78526353159182,2017-02-21 03:00:00+00:00,2017-02-21 17:00:00+00:00,1,tp,15725.571428571162,1,14.0,IS
