asset,window,n_years,bh_gross,bh_cagr,bh_after_tax,req_best,req_l1,req_l2,premium_best
BTCUSDT,IS(2017-21),5,10.78554659422928,0.7227466510631031,5.403495967403175,0.8918053427146028,0.9010146060764477,0.8731132507151593,0.16905869165149967
BTCUSDT,OOS(2022-26),5,1.346423134507409,0.06797597020245871,1.155890410528334,0.06532895220779564,0.11695763219110211,0.15904296884563696,-0.0026470179946630756
BTCUSDT,FULL(2017-26),10,14.995024596973686,0.3556836920517925,7.297761068638158,0.488633788245828,0.508578864812467,0.5238293980208637,0.13295009619403547
ETHUSDT,IS(2017-21),5,12.17294701986755,0.7710912856352818,6.027826158940397,0.9606531218492567,0.9647189280804203,0.9296999789169191,0.18956183621397482
ETHUSDT,OOS(2022-26),5,0.4788025090690844,-0.15026407843789713,0.4788025090690844,-0.3043539713318695,-0.25458520319963074,-0.20293142633374617,-0.15408989289397235
ETHUSDT,FULL(2017-26),10,5.970033112582781,0.22238453690283033,3.2365149006622516,0.2769446032376502,0.3010912290913428,0.3221320001894936,0.05456006633481986
