pair,phase,config,oos_pf,oos_net,oos_dd,oos_avglot,net_dd_ratio,is_pf,wfo_min,pf_chg_pct,net_chg_pct,dd_chg_pct
AUDCAD,tier3,1 baseline z2 x1.0,1.7736035093682827,2307.191134371875,440.6350413953901,1.0,5.236059136526069,1.1566144145002761,0.9226151011608436,0.0,0.0,0.0
AUDCAD,tier3,2 不等分割+決済A(一括),2.6001734793089923,1586.502891246958,143.18850827907858,0.4208333333333334,11.079819954229968,1.1454770894383788,1.8087603728451287,46.603988184208944,-31.23660768231592,-67.50405781945226
AUDCAD,tier3,3 不等分割+決済B(部分利確),2.1953959833333605,1204.9532398754686,150.09880552068006,0.4208333333333334,8.027733703113677,1.1446693508458137,1.5851171065107825,23.78166663164254,-47.77401742211907,-65.93579914903009
