time,dir,pnl,reason,entry,hold_h,pair
2023-09-12 16:00:00,short,-0.0023857142857142645,SL,1.07129,8.0,EURUSD
2023-09-15 12:00:00,short,-0.002758571428571439,SL,1.06582,20.0,EURUSD
2023-10-03 12:00:00,short,0.0071328571428571205,TP,1.05307,24.0,EURUSD
2023-10-05 12:00:00,short,-0.0026892857142857786,SL,1.05081,4.0,EURUSD
2023-10-09 12:00:00,short,-0.003043571428571308,SL,1.05224,4.0,EURUSD
2023-10-13 16:00:00,short,0.003710000000000051,Tmax,1.05515,24.0,EURUSD
2023-10-25 16:00:00,short,0.0024799999999999866,Tmax,1.05931,24.0,EURUSD
2023-11-09 08:00:00,long,-0.0024457142857142134,SL,1.0705799999999999,16.0,EURUSD
2023-12-20 16:00:00,long,-0.002304285714285699,SL,1.09745,0.0,EURUSD
2024-03-14 12:00:00,long,-0.0015264285714285352,SL,1.09421,0.0,EURUSD
2024-04-19 12:00:00,short,-0.002382857142857071,SL,1.0643,16.0,EURUSD
2024-04-22 16:00:00,short,-0.002135714285714403,SL,1.06345,4.0,EURUSD
2024-05-08 08:00:00,short,-0.0006100000000000505,SMAbreak,1.07405,4.0,EURUSD
2024-05-29 08:00:00,long,-0.001523571428571564,SL,1.08525,0.0,EURUSD
2024-06-28 12:00:00,short,-0.0018407142857142466,SL,1.07022,16.0,EURUSD
2024-07-28 20:00:00,long,-0.0009599999999999009,Tmax,1.0861699999999999,56.0,EURUSD
2024-09-05 16:00:00,long,0.002150000000000045,Tmax,1.10815,24.0,EURUSD
2024-09-13 00:00:00,long,0.004757857142857104,TP,1.1040699999999999,8.0,EURUSD
2024-09-19 00:00:00,long,-0.002296428571428695,SL,1.11146,0.0,EURUSD
2024-09-25 12:00:00,long,0.006229285714285759,TP,1.11503,20.0,EURUSD
2024-10-22 08:00:00,short,0.002930000000000048,Tmax,1.08474,24.0,EURUSD
2024-10-27 20:00:00,short,-0.00014999999999992347,Tmax,1.07951,48.0,EURUSD
2024-10-29 16:00:00,short,-0.001742857142857097,SL,1.07985,4.0,EURUSD
2024-11-06 04:00:00,short,-0.003747142857143,SL,1.07457,0.0,EURUSD
2024-12-09 04:00:00,short,-0.0029535714285713844,SL,1.05367,0.0,EURUSD
2024-12-11 08:00:00,short,0.004420000000000039,Tmax,1.05481,24.0,EURUSD
2025-01-09 08:00:00,short,0.003009999999999906,Tmax,1.03318,24.0,EURUSD
2025-03-28 08:00:00,long,-0.0031371428571427785,SL,1.08001,16.0,EURUSD
2025-03-30 20:00:00,long,-0.00026999999999982144,Tmax,1.08255,52.0,EURUSD
2025-04-09 04:00:00,long,0.005060000000000013,Tmax,1.09638,24.0,EURUSD
2025-04-10 12:00:00,long,0.016007857142857133,TP,1.09819,8.0,EURUSD
2025-07-20 20:00:00,long,-0.0015999999999998747,Tmax,1.16448,56.0,EURUSD
2025-07-27 20:00:00,long,0.00106000000000001,Tmax,1.17442,48.0,EURUSD
2025-09-14 20:00:00,long,-0.0012199999999998278,Tmax,1.17369,48.0,EURUSD
2025-10-29 12:00:00,short,-0.0020050000000000857,SL,1.16317,4.0,EURUSD
2025-11-17 04:00:00,short,-0.0016200000000000058,SMAbreak,1.15977,0.0,EURUSD
2025-11-18 12:00:00,short,0.0018000000000001949,Tmax,1.16006,24.0,EURUSD
2025-11-25 12:00:00,short,-0.002459285714285604,SL,1.15283,20.0,EURUSD
2025-12-18 08:00:00,long,-0.0025892857142857896,SL,1.17532,16.0,EURUSD
2025-12-23 08:00:00,long,0.004986428571428523,TP,1.1733799999999999,20.0,EURUSD
2026-01-06 08:00:00,long,-0.002718571428571399,SL,1.17349,4.0,EURUSD
2026-01-30 12:00:00,long,-0.004697142857142784,SL,1.19383,4.0,EURUSD
2026-02-08 20:00:00,long,0.0006200000000000139,Tmax,1.18198,52.0,EURUSD
2026-02-12 20:00:00,long,-0.0011699999999999443,Tmax,1.1880199999999999,24.0,EURUSD
2026-02-23 08:00:00,long,-0.002567857142857173,SL,1.18339,8.0,EURUSD
2026-03-09 04:00:00,short,-0.004151428571428635,SL,1.15235,4.0,EURUSD
2026-03-12 12:00:00,short,0.007140000000000095,Tmax,1.15937,24.0,EURUSD
2026-04-02 12:00:00,short,-0.0035178571428571793,SL,1.15171,0.0,EURUSD
2015-06-26 02:00:00,long,-0.5181428571428762,SL,194.63899999999998,13.0,GBPJPY
2015-06-28 21:00:00,long,-0.42075000000001184,SL,194.625,56.0,GBPJPY
2015-07-31 00:00:00,long,-0.4475357142857058,SL,193.82199999999997,5.0,GBPJPY
2015-08-07 10:00:00,long,-0.26142857142856657,SL,193.708,1.0,GBPJPY
2015-08-13 13:00:00,long,-0.4083214285714257,SL,194.164,12.0,GBPJPY
2015-08-13 21:00:00,long,-0.08299999999998363,slope_exit,194.29199999999997,2.0,GBPJPY
2015-08-19 09:00:00,long,-0.07000000000000682,Tmax,194.808,24.0,GBPJPY
2015-10-22 12:00:00,long,-0.3487500000000091,SL,185.308,3.0,GBPJPY
2015-11-01 22:00:00,long,0.6960000000000127,Tmax,185.46699999999998,55.0,GBPJPY
2015-11-18 10:00:00,long,0.2660000000000059,Tmax,187.48999999999998,24.0,GBPJPY
2015-12-02 03:00:00,short,-0.46810714285713517,SL,184.941,11.0,GBPJPY
2016-05-24 07:00:00,long,0.6484285714285783,TP,158.46599999999998,0.0,GBPJPY
2016-08-19 13:00:00,short,0.7360714285714215,TP,131.44000000000003,5.0,GBPJPY
2016-08-22 07:00:00,short,-0.5491071428571525,SL,131.287,8.0,GBPJPY
2016-09-08 13:00:00,long,-0.29732142857143573,SL,135.71599999999998,3.0,GBPJPY
2016-09-30 03:00:00,short,-0.5230714285714407,SL,131.235,10.0,GBPJPY
2016-10-04 14:00:00,short,-0.42653571428571924,SL,130.67600000000002,5.0,GBPJPY
2016-10-19 14:00:00,short,0.6167142857142903,TP,127.494,10.0,GBPJPY
2016-10-23 21:00:00,short,0.08100000000000364,Tmax,127.012,51.0,GBPJPY
2016-10-25 16:00:00,short,-0.24000000000000854,SMAbreak,126.919,2.0,GBPJPY
2016-12-21 16:00:00,long,-0.2969999999999823,SMAbreak,145.725,0.0,GBPJPY
2017-01-31 21:00:00,long,-0.23199999999998455,SMAbreak,142.059,0.0,GBPJPY
2017-03-05 22:00:00,short,0.012000000000015235,Tmax,140.23200000000003,69.0,GBPJPY
2017-03-16 07:00:00,short,0.8427857142857235,TP,139.65900000000002,13.0,GBPJPY
2017-03-28 14:00:00,short,0.626142857142849,TP,138.84,3.0,GBPJPY
2017-04-06 14:00:00,short,-0.4999285714285543,SL,138.012,16.0,GBPJPY
2017-04-18 10:00:00,short,-0.41132142857144005,SL,136.518,0.0,GBPJPY
2017-05-15 07:00:00,long,0.6012857142857153,TP,146.31199999999998,3.0,GBPJPY
2017-06-02 12:00:00,short,0.498857142857142,TP,143.4,3.0,GBPJPY
2017-06-22 10:00:00,short,-0.3534642857142808,SL,140.518,2.0,GBPJPY
2017-07-16 21:00:00,long,0.02600000000002524,Tmax,147.35799999999998,54.0,GBPJPY
2017-07-26 10:00:00,short,-0.29378571428570355,SL,145.60100000000003,1.0,GBPJPY
2017-07-30 21:00:00,short,0.18500000000001704,Tmax,145.52200000000002,59.0,GBPJPY
2017-08-28 09:00:00,short,-0.35314285714285576,SL,140.62800000000001,7.0,GBPJPY
2017-08-29 05:00:00,short,-0.3382500000000016,SL,140.64000000000001,7.0,GBPJPY
2017-09-05 17:00:00,long,-0.3288214285714298,SL,141.72099999999998,5.0,GBPJPY
2017-10-12 11:00:00,short,0.5284285714285839,TP,148.524,2.0,GBPJPY
2017-10-16 23:00:00,short,-0.10000000000000796,SMAbreak,148.59,1.0,GBPJPY
2017-10-17 04:00:00,short,-0.08799999999997908,SMAbreak,148.556,0.0,GBPJPY
2017-10-18 08:00:00,short,-0.3513214285714378,SL,148.163,21.0,GBPJPY
2017-10-30 12:00:00,long,0.5100000000000037,TP,149.457,4.0,GBPJPY
2017-11-16 10:00:00,short,-0.5326071428571447,SL,148.78300000000002,15.0,GBPJPY
2017-11-21 12:00:00,short,-0.2845714285714246,SL,148.80700000000002,2.0,GBPJPY
2017-11-24 05:00:00,short,0.11000000000002842,Tmax,148.30300000000003,24.0,GBPJPY
2017-11-28 02:00:00,short,0.1690000000000259,Tmax,148.39800000000002,24.0,GBPJPY
2017-11-28 06:00:00,short,-0.2923928571428428,SL,148.185,0.0,GBPJPY
2017-12-07 10:00:00,long,0.7420714285714197,TP,150.40699999999998,10.0,GBPJPY
2017-12-12 14:00:00,long,-0.33567857142857294,SL,151.66699999999997,1.0,GBPJPY
2017-12-13 10:00:00,long,-0.13500000000000456,SMAbreak,151.381,0.0,GBPJPY
2017-12-21 14:00:00,long,-0.3477857142857056,SL,151.61999999999998,11.0,GBPJPY
2018-01-04 15:00:00,long,0.5256428571428685,TP,152.331,13.0,GBPJPY
2018-01-16 10:00:00,long,-0.28400000000000547,SMAbreak,152.482,24.0,GBPJPY
2018-02-21 11:00:00,short,0.6726428571428457,TP,150.11,2.0,GBPJPY
2018-02-21 17:00:00,short,-0.2849999999999818,SMAbreak,150.08200000000002,0.0,GBPJPY
2018-02-23 08:00:00,short,-0.4503214285714273,SL,149.026,6.0,GBPJPY
2018-02-25 22:00:00,short,-0.45900000000001684,SL,148.93800000000002,54.0,GBPJPY
2018-02-26 08:00:00,short,-0.4478571428571593,SL,149.119,6.0,GBPJPY
2018-03-23 15:00:00,long,-0.2269999999999891,SMAbreak,148.53099999999998,2.0,GBPJPY
2018-04-04 02:00:00,long,0.8031428571428535,TP,149.277,14.0,GBPJPY
2018-04-19 07:00:00,long,-0.24203571428570514,SL,152.57799999999997,1.0,GBPJPY
2018-05-10 14:00:00,short,0.8507142857142901,TP,148.369,2.0,GBPJPY
2018-06-04 17:00:00,short,-0.09599999999998886,SMAbreak,146.151,2.0,GBPJPY
2018-06-24 21:00:00,short,0.007000000000019782,Tmax,145.82700000000003,54.0,GBPJPY
2018-09-05 15:00:00,long,-0.5946428571428578,SL,144.891,1.0,GBPJPY
2018-09-28 08:00:00,long,-0.46328571428570287,SL,148.45999999999998,18.0,GBPJPY
2018-10-02 05:00:00,long,-0.4365000000000089,SL,148.623,7.0,GBPJPY
2018-11-13 05:00:00,long,-0.12499999999998522,SMAbreak,146.838,1.0,GBPJPY
2018-11-14 17:00:00,long,-0.6176785714285836,SL,148.039,2.0,GBPJPY
2018-11-27 05:00:00,short,-0.2473928571428553,SL,145.269,3.0,GBPJPY
2018-12-14 11:00:00,short,0.7896428571428501,TP,143.436,10.0,GBPJPY
2018-12-18 15:00:00,short,0.11600000000000023,Tmax,142.377,24.0,GBPJPY
2019-01-09 08:00:00,short,-0.33399999999996,SMAbreak,138.68400000000003,21.0,GBPJPY
2019-04-02 17:00:00,short,-0.4856785714285786,SL,145.412,15.0,GBPJPY
2019-04-05 10:00:00,long,-0.2646428571428453,SL,146.28199999999998,5.0,GBPJPY
2019-04-16 07:00:00,long,-0.2542499999999984,SL,146.61599999999999,23.0,GBPJPY
2019-04-17 06:00:00,long,-0.22885714285713676,SL,146.297,0.0,GBPJPY
2019-04-21 21:00:00,short,0.10300000000002342,Tmax,145.42600000000002,56.0,GBPJPY
2019-06-07 15:00:00,short,-0.2853214285714353,SL,137.59500000000003,2.0,GBPJPY
2019-06-14 09:00:00,short,0.5500714285714287,TP,137.453,17.0,GBPJPY
2019-06-21 12:00:00,short,0.5270000000000016,Tmax,136.633,24.0,GBPJPY
2019-06-25 04:00:00,short,0.48878571428572015,TP,136.68,17.0,GBPJPY
2019-07-08 09:00:00,short,-0.24771428571428034,SL,135.721,6.0,GBPJPY
2019-07-09 07:00:00,short,-0.18150000000001343,SL,135.811,0.0,GBPJPY
2019-07-14 21:00:00,short,0.38164285714285084,TP,135.75900000000001,58.0,GBPJPY
2019-07-21 21:00:00,short,-0.10000000000000796,Tmax,134.673,54.0,GBPJPY
2019-07-23 11:00:00,short,-0.25157142857143755,SL,134.584,19.0,GBPJPY
2019-08-29 01:00:00,long,-0.44699999999998796,SMAbreak,129.65099999999998,5.0,GBPJPY
2019-08-29 12:00:00,long,0.5644285714285731,TP,129.379,4.0,GBPJPY
2019-10-29 12:00:00,long,-0.31296428571427215,SL,140.164,1.0,GBPJPY
2019-10-30 21:00:00,long,0.3360000000000275,Tmax,140.06199999999998,24.0,GBPJPY
2019-12-04 12:00:00,long,0.4881428571428539,TP,141.55599999999998,3.0,GBPJPY
2020-01-21 01:00:00,long,-0.26024999999999865,SL,143.243,7.0,GBPJPY
2020-01-21 13:00:00,long,0.5087142857142893,TP,143.391,3.0,GBPJPY
2020-02-05 16:00:00,short,-0.33599999999996955,SMAbreak,142.33200000000002,1.0,GBPJPY
2020-02-07 16:00:00,short,0.34157142857141976,TP,142.157,8.0,GBPJPY
2020-02-11 01:00:00,short,-0.3523928571428735,SL,141.585,7.0,GBPJPY
2020-02-19 11:00:00,long,0.44900000000002704,Tmax,142.97099999999998,24.0,GBPJPY
2020-02-25 15:00:00,long,-0.3494999999999914,SL,143.41299999999998,8.0,GBPJPY
2020-02-26 00:00:00,long,-0.1779999999999825,SMAbreak,143.41799999999998,0.0,GBPJPY
2020-04-16 09:00:00,long,-0.5823214285714323,SL,134.862,14.0,GBPJPY
2020-04-28 07:00:00,short,-0.25167857142856975,SL,133.181,5.0,GBPJPY
2020-05-12 06:00:00,short,-0.013999999999966803,SMAbreak,132.65900000000002,6.0,GBPJPY
2020-07-15 13:00:00,long,-0.07700000000001182,SMAbreak,134.625,19.0,GBPJPY
2020-07-27 06:00:00,long,-0.43699999999999706,SMAbreak,135.637,9.0,GBPJPY
2020-07-28 11:00:00,long,-0.002999999999971123,Tmax,135.50799999999998,24.0,GBPJPY
2020-08-18 14:00:00,long,0.4512857142857056,TP,139.023,5.0,GBPJPY
2020-08-20 12:00:00,long,-0.2817857142857315,SL,139.112,1.0,GBPJPY
2020-08-26 15:00:00,long,-0.29582142857141436,SL,140.14899999999997,1.0,GBPJPY
2020-08-27 15:00:00,long,0.539785714285714,TP,140.027,3.0,GBPJPY
2020-09-04 11:00:00,long,-0.30257142857142527,SL,141.13799999999998,3.0,GBPJPY
2020-09-06 21:00:00,long,-0.40499999999998637,Tmax,141.15499999999997,50.0,GBPJPY
2020-09-07 04:00:00,long,-0.4387499999999841,SL,140.976,3.0,GBPJPY
2020-11-19 12:00:00,long,-0.2859999999999866,SMAbreak,137.902,1.0,GBPJPY
2020-11-30 13:00:00,long,0.47164285714284815,TP,138.71099999999998,6.0,GBPJPY
2021-01-06 10:00:00,long,0.46371428571429363,TP,139.938,5.0,GBPJPY
2021-01-07 10:00:00,long,0.7154999999999921,TP,140.14299999999997,19.0,GBPJPY
2021-01-22 03:00:00,long,0.3430000000000041,Tmax,141.65699999999998,24.0,GBPJPY
2021-01-24 22:00:00,long,-0.033999999999977035,Tmax,141.99699999999999,53.0,GBPJPY
2021-01-26 15:00:00,long,0.46671428571428974,TP,141.92,3.0,GBPJPY
2021-01-28 14:00:00,long,0.48407142857143015,TP,142.408,24.0,GBPJPY
2021-02-05 00:00:00,long,0.5952857142856988,TP,143.837,11.0,GBPJPY
2021-03-01 23:00:00,long,0.3190000000000316,Tmax,148.48399999999998,24.0,GBPJPY
2021-04-23 14:00:00,short,-0.34446428571429466,SL,149.257,1.0,GBPJPY
2021-05-04 04:00:00,long,0.14900000000001568,Tmax,151.45899999999997,24.0,GBPJPY
2021-05-07 12:00:00,long,-0.27085714285713836,SL,151.789,9.0,GBPJPY
2021-05-21 15:00:00,long,0.11300000000001433,Tmax,154.081,24.0,GBPJPY
2021-06-02 07:00:00,long,-0.20442857142857862,SL,155.27399999999997,1.0,GBPJPY
2021-06-04 14:00:00,long,-0.25853571428571287,SL,155.515,23.0,GBPJPY
2021-06-29 11:00:00,short,0.6972857142857108,TP,153.669,20.0,GBPJPY
2021-07-12 13:00:00,short,-0.3096428571428612,SL,152.572,4.0,GBPJPY
2021-07-16 14:00:00,short,0.3710000000000241,Tmax,152.21300000000002,24.0,GBPJPY
2021-08-03 12:00:00,long,-0.18299999999997796,SMAbreak,151.96099999999998,4.0,GBPJPY
2021-08-06 12:00:00,long,0.31735714285714023,TP,152.80399999999997,3.0,GBPJPY
2021-09-07 05:00:00,long,-0.1736785714285668,SL,152.035,4.0,GBPJPY
2021-09-08 08:00:00,long,-0.29582142857141436,SL,151.963,18.0,GBPJPY
2021-09-09 01:00:00,long,-0.3096428571428612,SL,151.90699999999998,6.0,GBPJPY
2021-09-09 14:00:00,long,0.37092857142857494,TP,151.778,5.0,GBPJPY
2021-09-10 06:00:00,long,0.501857142857138,TP,151.838,8.0,GBPJPY
2021-09-30 06:00:00,short,-0.27814285714286713,SL,150.25500000000002,0.0,GBPJPY
2021-10-01 07:00:00,short,0.8616428571428468,TP,150.174,15.0,GBPJPY
2021-10-25 09:00:00,long,-0.4464642857142985,SL,156.7,6.0,GBPJPY
2021-10-26 10:00:00,long,0.8286428571428779,TP,156.57799999999997,21.0,GBPJPY
2021-12-09 21:00:00,short,0.31199999999999817,Tmax,150.306,24.0,GBPJPY
2022-01-11 07:00:00,long,-0.31853571428571514,SL,156.74599999999998,1.0,GBPJPY
2022-02-15 05:00:00,long,-0.38099999999998546,SMAbreak,156.41,12.0,GBPJPY
2022-02-15 10:00:00,long,-0.34071428571429807,SL,156.81699999999998,1.0,GBPJPY
2022-02-17 23:00:00,long,-0.3629999999999848,SMAbreak,156.72199999999998,6.0,GBPJPY
2022-03-04 00:00:00,short,0.681642857142852,TP,154.45800000000003,9.0,GBPJPY
2022-03-10 09:00:00,short,-0.3288214285714298,SL,152.467,0.0,GBPJPY
2022-03-11 11:00:00,short,-0.4421785714285841,SL,152.56,20.0,GBPJPY
2022-05-06 12:00:00,short,0.07500000000003183,Tmax,161.09900000000002,24.0,GBPJPY
2022-05-19 15:00:00,short,-0.7167857142857054,SL,158.99900000000002,9.0,GBPJPY
2022-05-25 06:00:00,short,-0.26299999999999046,SMAbreak,159.143,1.0,GBPJPY
2022-06-20 07:00:00,long,-0.6110357142857049,SL,165.184,3.0,GBPJPY
2022-08-05 12:00:00,short,-0.7157142857142981,SL,161.67100000000002,24.0,GBPJPY
2022-08-23 14:00:00,short,0.2629999999999916,Tmax,161.768,24.0,GBPJPY
2022-08-30 10:00:00,long,-0.3150000000000114,SL,162.24099999999999,3.0,GBPJPY
2022-09-01 12:00:00,short,-0.40724999999999,SL,160.961,1.0,GBPJPY
2022-12-15 09:00:00,long,0.9327857142857024,TP,167.45499999999998,16.0,GBPJPY
2023-01-06 01:00:00,short,-0.24999999999998523,SMAbreak,159.23000000000002,10.0,GBPJPY
2023-02-01 08:00:00,long,-0.3439999999999793,SMAbreak,160.41899999999998,3.0,GBPJPY
2023-02-24 15:00:00,long,0.8039999999999822,TP,162.17399999999998,7.0,GBPJPY
2023-03-03 08:00:00,long,-0.3583928571428453,SL,163.539,4.0,GBPJPY
2023-03-05 22:00:00,long,-0.08299999999998363,Tmax,163.475,52.0,GBPJPY
2023-03-28 14:00:00,short,-0.4311428571428587,SL,161.11200000000002,5.0,GBPJPY
2023-04-06 08:00:00,long,-0.3477857142857056,SL,163.696,1.0,GBPJPY
2023-04-23 21:00:00,long,0.023000000000010914,Tmax,166.637,54.0,GBPJPY
2023-06-07 01:00:00,long,-0.41035714285713654,SL,173.469,11.0,GBPJPY
2023-06-07 13:00:00,long,0.6113571428571493,TP,173.369,4.0,GBPJPY
2023-06-13 12:00:00,long,-0.31264285714287554,SL,175.403,5.0,GBPJPY
2023-07-06 15:00:00,long,-0.5311071428571233,SL,183.458,5.0,GBPJPY
2023-08-03 07:00:00,long,-0.3872142857142785,SL,182.506,2.0,GBPJPY
2023-08-04 02:00:00,long,-0.24499999999996136,SMAbreak,181.64299999999997,1.0,GBPJPY
2023-08-07 12:00:00,short,-0.43521428571428034,SL,180.96900000000002,7.0,GBPJPY
2023-08-08 11:00:00,long,-0.4594285714285741,SL,182.20999999999998,0.0,GBPJPY
2023-08-09 17:00:00,long,0.30300000000001204,Tmax,182.487,24.0,GBPJPY
2023-09-12 12:00:00,short,0.2310000000000093,Tmax,183.668,24.0,GBPJPY
2023-09-13 07:00:00,short,-0.3488571428571413,SL,183.33200000000002,0.0,GBPJPY
2023-09-17 21:00:00,short,0.13000000000001022,Tmax,183.12800000000001,53.0,GBPJPY
2023-09-19 01:00:00,short,0.3290000000000225,Tmax,183.139,24.0,GBPJPY
2023-09-21 09:00:00,short,0.7875000000000011,TP,182.98100000000002,17.0,GBPJPY
2023-09-29 08:00:00,short,-0.28799999999999615,SMAbreak,182.116,0.0,GBPJPY
2023-10-04 09:00:00,short,-0.7194642857142947,SL,180.013,18.0,GBPJPY
2023-10-13 09:00:00,long,-0.28810714285712835,SL,182.85,0.0,GBPJPY
2023-10-16 11:00:00,short,-0.3220714285714189,SL,181.75900000000001,2.0,GBPJPY
2023-10-18 00:00:00,long,-0.5332499999999948,SL,182.71499999999997,8.0,GBPJPY
2023-10-18 14:00:00,long,-0.28799999999999615,SL,182.31799999999998,9.0,GBPJPY
2023-10-26 12:00:00,short,-0.39503571428572515,SL,181.657,3.0,GBPJPY
2023-11-19 22:00:00,long,-0.15200000000000047,Tmax,186.522,49.0,GBPJPY
2023-11-23 09:00:00,long,0.5003571428571308,TP,186.70399999999998,1.0,GBPJPY
2023-11-28 12:00:00,long,-0.3761785714285816,SL,187.755,3.0,GBPJPY
2023-12-27 09:00:00,short,-0.24200000000000388,SMAbreak,181.137,0.0,GBPJPY
2024-03-05 18:00:00,long,-0.31874999999997955,SL,190.96699999999998,2.0,GBPJPY
2024-03-25 14:00:00,long,0.5457857142857122,TP,190.81699999999998,9.0,GBPJPY
2024-03-27 03:00:00,long,-0.27364285714285985,SL,191.47,0.0,GBPJPY
2024-03-27 23:00:00,long,-0.31300000000000183,SMAbreak,191.119,2.0,GBPJPY
2024-03-29 14:00:00,long,-0.09599999999998886,SMAbreak,191.188,0.0,GBPJPY
2024-04-11 09:00:00,long,-0.3362142857142908,SL,192.35399999999998,1.0,GBPJPY
2024-04-16 12:00:00,long,0.5950714285714304,TP,192.07899999999998,5.0,GBPJPY
2024-04-24 19:00:00,long,0.6434999999999894,TP,192.84599999999998,3.0,GBPJPY
2024-05-31 02:00:00,long,-0.5035714285714471,SL,199.76299999999998,7.0,GBPJPY
2024-05-31 09:00:00,long,0.6263571428571418,TP,199.53699999999998,2.0,GBPJPY
2024-07-12 13:00:00,long,-0.8258571428571452,SL,205.844,5.0,GBPJPY
2024-08-27 07:00:00,long,1.1884285714285683,TP,190.445,17.0,GBPJPY
2024-08-29 08:00:00,long,-0.6025714285714366,SL,190.96499999999997,6.0,GBPJPY
2024-09-18 07:00:00,short,-0.602464285714276,SL,186.23100000000002,4.0,GBPJPY
2024-10-01 03:00:00,long,1.5842142857142842,TP,191.261,18.0,GBPJPY
2024-10-02 04:00:00,long,-0.7250357142857092,SL,191.50099999999998,0.0,GBPJPY
2024-10-02 12:00:00,long,1.2554999999999883,TP,191.44799999999998,4.0,GBPJPY
2024-10-09 11:00:00,long,0.8360000000000275,Tmax,193.73499999999999,24.0,GBPJPY
2024-11-21 09:00:00,short,1.3240714285714337,TP,196.33800000000002,16.0,GBPJPY
2024-12-31 14:00:00,long,-0.3479999999999984,SMAbreak,196.725,0.0,GBPJPY
2025-03-21 12:00:00,long,-0.5180357142857156,SL,193.16199999999998,11.0,GBPJPY
2025-03-24 14:00:00,long,1.2636428571428417,TP,193.17499999999998,15.0,GBPJPY
2025-03-26 17:00:00,long,-0.5446071428571452,SL,194.18499999999997,2.0,GBPJPY
2025-03-27 10:00:00,long,1.0232142857142734,TP,194.07999999999998,5.0,GBPJPY
2025-05-07 00:00:00,long,-0.3789999999999759,SMAbreak,191.22299999999998,1.0,GBPJPY
2025-05-20 05:00:00,long,-0.4883571428571395,SL,193.642,21.0,GBPJPY
2025-05-30 16:00:00,long,-0.5527500000000168,SL,194.51799999999997,1.0,GBPJPY
2025-06-05 12:00:00,long,-0.33685714285714086,SL,194.39299999999997,4.0,GBPJPY
2025-07-01 06:00:00,long,-0.39803571428571105,SL,197.67,2.0,GBPJPY
2025-07-02 11:00:00,long,-0.2859999999999866,SMAbreak,197.259,10.0,GBPJPY
2025-07-11 10:00:00,long,-0.37960714285715313,SL,199.012,8.0,GBPJPY
2025-07-16 12:00:00,long,-0.3833571428571497,SL,199.37099999999998,1.0,GBPJPY
2025-07-18 04:00:00,long,0.6030000000000234,Tmax,198.95,24.0,GBPJPY
2025-07-20 21:00:00,long,-0.3160714285714187,SL,199.57299999999998,51.0,GBPJPY
2025-08-07 09:00:00,short,-0.40778571428570787,SL,196.394,2.0,GBPJPY
2025-08-20 09:00:00,long,-0.405107142857147,SL,199.44,1.0,GBPJPY
2025-09-09 08:00:00,long,-0.47453571428572106,SL,199.571,23.0,GBPJPY
2025-09-17 18:00:00,long,-0.3393214285714373,SL,199.94199999999998,4.0,GBPJPY
2025-10-01 07:00:00,short,0.6662142857142922,TP,198.85700000000003,5.0,GBPJPY
2025-10-16 06:00:00,long,0.7894285714285815,TP,202.06699999999998,20.0,GBPJPY
2025-10-31 03:00:00,short,-0.27700000000000047,slope_exit,202.318,1.0,GBPJPY
2025-12-02 09:00:00,long,0.5522142857142961,TP,205.62699999999998,7.0,GBPJPY
2025-12-03 09:00:00,long,0.7744285714285649,TP,205.762,15.0,GBPJPY
2025-12-17 07:00:00,long,-0.4853571428571536,SL,207.65699999999998,5.0,GBPJPY
2025-12-18 14:00:00,long,-0.38442857142858544,SL,208.737,1.0,GBPJPY
2025-12-19 07:00:00,long,0.9053571428571402,TP,208.277,13.0,GBPJPY
2025-12-31 08:00:00,long,-0.2704285714285527,SL,210.70899999999997,4.0,GBPJPY
2025-12-31 15:00:00,long,-0.2970000000000107,SL,210.73299999999998,3.0,GBPJPY
2026-01-21 08:00:00,long,-0.2099999999999932,SMAbreak,212.34699999999998,18.0,GBPJPY
2026-01-21 17:00:00,long,-0.45717857142857043,SL,212.688,2.0,GBPJPY
2026-02-10 02:00:00,long,-0.6785357142857288,SL,213.444,7.0,GBPJPY
2026-03-16 19:00:00,long,0.723428571428571,TP,211.339,8.0,GBPJPY
2026-04-21 10:00:00,long,0.20800000000001317,Tmax,214.85199999999998,24.0,GBPJPY
2026-04-24 19:00:00,long,0.4459285714285797,TP,215.25799999999998,10.0,GBPJPY
2026-05-13 15:00:00,short,-0.31082142857142914,SL,213.144,4.0,GBPJPY
2026-05-13 22:00:00,short,-0.12099999999999454,SMAbreak,213.36,0.0,GBPJPY
2026-06-02 06:00:00,long,0.5839285714285748,TP,214.63199999999998,15.0,GBPJPY
2026-06-05 09:00:00,long,0.4412142857142898,TP,214.80999999999997,23.0,GBPJPY
