entry_time,exit_time,side,entry,exit,risk,pnl_r,pnl_jpy,bars,reason,cum_R,seg
2024-09-11 08:00:00,2024-09-11 12:00:00,-1,184.958994140625,185.878423374721,0.9194292340959984,-1.0217526257142042,-9394.292340959862,4,trail,-0.5952855798737202,IS
2024-09-11 13:00:00,2024-09-11 16:00:00,-1,185.84499572753904,184.97343226841517,1.1899959019252273,0.7156020098440509,8515.63459123877,3,trail,0.12031642997033065,IS
2024-09-11 17:00:00,2024-09-12 00:00:00,-1,185.03400634765626,186.07971296037948,1.2739955357142816,-0.8365073368375037,-10657.066127232225,7,trail,-0.716190906867173,IS
2024-09-12 01:00:00,2024-09-12 05:00:00,-1,185.9639990234375,186.38785008021762,1.0938524518694075,-0.40576867201930356,-4438.510567801087,4,trail,-1.1219595788864765,IS
2024-09-12 06:00:00,2024-09-12 14:00:00,-1,186.44399475097657,186.19943019321985,0.7271357945033076,0.30883441504913595,2245.6455775671775,8,trail,-0.8131251638373405,IS
2024-09-12 15:00:00,2024-09-13 15:00:00,-1,186.3389990234375,184.9949951171875,1.0187072753906048,1.2996902429526125,13240.039062500093,24,time,0.486565079115272,IS
2024-09-13 16:00:00,2024-09-16 08:00:00,-1,184.80900024414066,184.35100010463168,0.9575762067521916,0.4574049944228941,4380.001395089824,15,trail,0.9439700735381662,IS
2024-09-16 09:00:00,2024-09-16 12:00:00,-1,184.42299865722657,185.10256626674106,0.6795676095144968,-1.0294304786160784,-6995.676095144928,3,trail,-0.0854604050779122,IS
2024-09-16 13:00:00,2024-09-16 19:00:00,-1,185.0790045166016,185.9190008544922,0.8399963378906007,-1.0238096276112583,-8599.963378905966,6,trail,-1.1092700326891705,IS
2024-09-16 20:00:00,2024-09-16 23:00:00,-1,185.88599609375,186.26056998116627,0.7798592703682711,-0.5059552439889988,-3945.7388741626123,3,trail,-1.6152252766781694,IS
2024-09-17 00:00:00,2024-09-17 08:00:00,-1,185.97699951171876,185.92128426688055,0.7858625139508563,0.04544719235767576,357.15244838211214,8,trail,-1.5697780843204936,IS
2024-09-17 09:00:00,2024-09-17 13:00:00,-1,185.9399969482422,186.38486153738836,0.6985735212053206,-0.6654483387003922,-4648.645891461639,4,trail,-2.235226423020886,IS
2024-09-17 14:00:00,2024-09-17 19:00:00,-1,186.708994140625,187.11585344587056,0.7404283796037744,-0.5765031662805419,-4268.59305245547,5,trail,-2.811729589301428,IS
2024-09-17 20:00:00,2024-09-18 06:00:00,-1,187.18500732421876,186.54314095633367,0.7930014474051055,0.7841932318282456,6218.663678850862,10,trail,-2.027536357473182,IS
2024-09-18 07:00:00,2024-09-18 08:00:00,-1,186.5859930419922,187.37656616210944,0.7905731201172362,-1.0252981027195085,-8105.731201172444,1,trail,-3.052834460192691,IS
2024-09-18 09:00:00,2024-09-18 13:00:00,-1,187.12699340820313,187.81500026157929,0.7782854352679099,-0.909700761819388,-7080.068533761518,4,trail,-3.962535222012079,IS
2024-09-18 14:00:00,2024-09-18 19:00:00,-1,187.62800048828126,187.54799761090956,0.8024270193917857,0.0747767409641536,600.0287737169742,5,trail,-3.8877584810479253,IS
2024-09-18 20:00:00,2024-09-18 23:00:00,-1,187.8389990234375,188.3939971923828,0.9517124720982224,-0.6041721484195913,-5749.981689453035,3,gate,-4.491930629467516,IS
2024-10-22 08:00:00,2024-10-22 09:00:00,1,196.4509942626953,195.70700073242188,0.6072845458984497,-1.2580486946907812,-7639.935302734285,1,gate,-5.749979324158297,IS
2024-10-23 02:00:00,2024-10-23 15:00:00,1,196.79900146484368,197.68129185267853,0.5828574044364286,1.479419119104442,8622.903878348427,13,trail,-4.270560205053855,IS
2024-10-23 16:00:00,2024-10-23 18:00:00,1,197.80800415039064,197.0064359828404,0.8015681675502476,-1.0249510906366452,-8215.681675502436,2,trail,-5.295511295690501,IS
2024-10-23 19:00:00,2024-10-24 04:00:00,1,197.2849938964844,196.83443341936382,0.7918548583984618,-0.594250918750806,-4705.604771205754,9,trail,-5.889762214441307,IS
2024-10-24 05:00:00,2024-10-24 08:00:00,1,196.82300354003902,196.8387211390904,0.564710344587082,-0.007583358423771009,-42.82400948615078,3,trail,-5.897345572865078,IS
2024-10-24 09:00:00,2024-10-24 14:00:00,1,197.02100158691408,196.85399518694197,0.6612832205636161,-0.2827932029074057,-1870.063999721094,5,trail,-6.180138775772483,IS
2024-10-24 15:00:00,2024-10-24 16:00:00,1,196.9039971923828,196.572998046875,0.8474251883370657,-0.41419484615105934,-3509.991455078034,1,gate,-6.594333621923543,IS
2024-10-24 19:00:00,2024-10-24 22:00:00,1,196.96700073242187,196.7779998779297,0.8604234967912784,-0.2429046339059681,-2090.008544921784,3,gate,-6.837238255829511,IS
2024-10-25 00:00:00,2024-10-25 04:00:00,1,196.90300537109368,196.677001953125,0.7352774483816802,-0.3345722332571588,-2460.0341796868406,4,gate,-7.17181048908667,IS
2024-10-25 06:00:00,2024-10-25 18:00:00,1,196.75200439453124,197.1408604213169,0.5754220145088921,0.6410182743885031,3688.5602678564624,12,trail,-6.530792214698167,IS
2024-10-25 19:00:00,2024-10-28 04:00:00,1,197.4469964599609,198.5721391950335,0.6575753348214245,1.6806328895725782,11051.427350725862,7,trail,-4.850159325125588,IS
2024-11-11 02:00:00,2024-11-11 07:00:00,1,197.93399597167968,197.89643205915178,0.7087097167968791,-0.08122354070164246,-575.6391252790082,5,trail,-4.9313828658272305,IS
2024-11-11 08:00:00,2024-11-11 13:00:00,1,198.12099243164064,197.86770629882812,0.528143746512289,-0.5174464993994972,-2732.8613281251937,5,trail,-5.448829365226728,IS
2024-11-11 14:00:00,2024-11-12 01:00:00,-1,197.8409979248047,198.02985927036826,0.6001477922712094,-0.34801651901967007,-2088.6134556356637,11,trail,-5.796845884246398,IS
2024-11-12 02:00:00,2024-11-12 03:00:00,1,198.02600646972655,197.51614275251117,0.5098637172153937,-1.0392261683361532,-5298.637172153815,1,trail,-6.836072052582551,IS
2024-11-12 04:00:00,2024-11-12 09:00:00,-1,197.3079931640625,197.4447261265346,0.5012926374163068,-0.3126576190703545,-1567.32962472081,5,trail,-7.148729671652906,IS
2024-11-12 10:00:00,2024-11-13 01:00:00,-1,197.60099243164066,197.4221474783761,0.6394304547991315,0.24841630872032464,1588.4495326455865,15,trail,-6.9003133629325815,IS
2024-11-13 02:00:00,2024-11-13 06:00:00,-1,197.1099951171875,197.60242457798546,0.5880039760044237,-0.8714727820039356,-5124.294607979505,4,trail,-7.771786144936517,IS
2024-11-13 07:00:00,2024-11-13 16:00:00,-1,197.5490057373047,197.24399675641743,0.4902866908481859,0.5813108660857301,2850.089808872656,9,trail,-7.190475278850786,IS
2024-11-13 17:00:00,2024-11-14 00:00:00,-1,197.32599853515626,197.90057155064176,0.6407121930803815,-0.927987670449882,-5945.730154854983,7,trail,-8.118462949300667,IS
2024-11-14 01:00:00,2024-11-14 08:00:00,1,197.85800720214843,197.47328622000555,0.6814291817801664,-0.5939296304945247,-4047.2098214288058,7,trail,-8.712392579795193,IS
2024-11-14 09:00:00,2024-11-14 13:00:00,-1,197.56099914550782,197.62214878627236,0.5261470249721226,-0.15423377290566276,-811.4964076454045,4,trail,-8.866626352700855,IS
2024-11-14 14:00:00,2024-11-14 15:00:00,-1,197.458002319336,198.00186479840968,0.5438624790736688,-1.0367740021964322,-5638.624790736811,1,trail,-9.903400354897288,IS
2024-11-14 16:00:00,2024-11-15 07:00:00,1,198.187001953125,197.90086364746094,0.5987200055803571,-0.5113213235079801,-3061.3830566405345,15,trail,-10.414721678405268,IS
2024-11-15 08:00:00,2024-11-15 11:00:00,-1,197.30100463867188,197.2182878766741,0.6748591831752192,0.09293310895272981,627.1676199777289,3,trail,-10.321788569452538,IS
2024-11-15 12:00:00,2024-11-18 01:00:00,-1,197.3079931640625,195.3477194649832,0.8707144601004383,2.228369675697713,19402.736990793233,12,trail,-8.093418893754825,IS
2024-11-18 02:00:00,2024-11-18 12:00:00,-1,195.3169958496093,195.88513619559154,1.1399993896484577,-0.5159128604126785,-5881.403459822434,10,trail,-8.609331754167503,IS
2024-11-18 13:00:00,2024-11-18 16:00:00,-1,196.021005859375,196.1439950125558,0.9924207414899472,-0.14408118170334583,-1429.891531807823,3,trail,-8.753412935870848,IS
2024-11-18 17:00:00,2024-11-19 04:00:00,-1,195.97800659179688,195.8152749197823,0.7811366489955276,0.18272305133567515,1427.3167201458707,11,trail,-8.570689884535174,IS
2024-11-19 05:00:00,2024-11-19 09:00:00,-1,195.70600341796876,194.7884259905133,0.5734274727957508,1.565285009940854,8975.774274554557,4,trail,-7.00540487459432,IS
2024-11-19 10:00:00,2024-11-19 15:00:00,-1,194.146005859375,195.05257524762834,1.0584280831473174,-0.8754202604848745,-9265.69388253331,5,trail,-7.880825135079195,IS
2024-11-19 16:00:00,2024-11-19 23:00:00,-1,194.9730017089844,196.39100646972656,1.41228812081472,-1.0182092021793645,-14380.0476074215,7,gate,-8.89903433725856,IS
2024-11-21 10:00:00,2024-11-22 05:00:00,-1,195.02999328613282,194.42786298479353,0.8328530447823458,0.6989592041311659,5821.303013392867,19,trail,-8.200075133127394,IS
2024-11-22 06:00:00,2024-11-22 14:00:00,-1,194.43000244140626,193.76199340820312,0.6369999476841558,1.0172827102404047,6480.090332031341,8,trail,-7.182792422886989,IS
2024-11-22 15:00:00,2024-11-25 05:00:00,-1,193.85099243164066,194.245862688337,1.0207170758928734,-0.4064498052346604,-4148.702566963505,13,trail,-7.589242228121649,IS
2024-11-25 06:00:00,2024-11-25 22:00:00,-1,194.28100036621092,193.94970703124997,0.665139334542362,0.4680122175831426,3112.933349609466,16,trail,-7.121230010538507,IS
2024-11-25 23:00:00,2024-11-26 06:00:00,-1,193.66500305175782,193.25028991699213,0.6982792445591356,0.5652654548180024,3947.13134765691,7,trail,-6.555964555720505,IS
2024-11-26 07:00:00,2024-11-26 09:00:00,-1,193.26000427246092,193.69471522739957,0.7658560616629627,-0.5937290017020985,-4547.109549386517,2,trail,-7.149693557422603,IS
2024-11-26 10:00:00,2024-11-27 10:00:00,-1,193.48899291992188,190.9100036621093,0.8270002092634213,3.094303035414939,25589.892578125946,24,time,-4.055390522007665,IS
2024-11-27 11:00:00,2024-11-27 13:00:00,-1,190.96300720214845,191.6017150878906,0.7087140764508929,-0.9294409517598909,-6587.078857421501,2,trail,-4.984831473767556,IS
2024-11-27 14:00:00,2024-11-27 23:00:00,-1,191.603998413086,191.69099862234935,0.8100019182477719,-0.1320987109448066,-1070.002092633513,9,trail,-5.116930184712362,IS
2024-11-28 00:00:00,2024-11-28 09:00:00,-1,191.8359930419922,192.21700395856587,0.8285740443638352,-0.48397716450502765,-4010.109165736719,9,trail,-5.6009073492173895,IS
2024-11-28 10:00:00,2024-11-28 21:00:00,-1,192.1419927978516,192.25156947544642,0.650429861886108,-0.1992169873921096,-1295.7667759481637,11,trail,-5.800124336609499,IS
2024-11-28 22:00:00,2024-11-29 02:00:00,-1,192.16500305175782,190.95943777901786,0.41657366071428165,2.8459919206296447,11855.652727399603,4,trail,-2.954132415979854,IS
2024-11-29 03:00:00,2024-11-29 16:00:00,-1,190.81400512695313,190.97585405622206,0.6921452113560227,-0.2627323374998962,-1818.4892926892758,13,trail,-3.2168647534797503,IS
2024-11-29 17:00:00,2024-12-02 02:00:00,-1,190.9750006103516,191.07985578264507,0.8682795933314773,-0.14379604594231646,-1248.5517229346897,8,trail,-3.360660799422067,IS
2024-12-02 03:00:00,2024-12-02 09:00:00,-1,191.0680029296875,190.93857247488833,0.7794254847935146,0.14039886677322008,1094.3045479917714,6,trail,-3.220261932648847,IS
2024-12-02 10:00:00,2024-12-02 22:00:00,-1,190.96999572753904,189.39886038643976,0.7094268798828166,2.186462601128809,15511.353410992788,12,trail,-1.0337993315200378,IS
2024-12-02 23:00:00,2024-12-03 05:00:00,-1,189.16599487304688,189.89884835379468,0.8979993547711851,-0.8383675074461754,-7528.534807477923,6,trail,-1.8721668389662132,IS
2024-12-03 06:00:00,2024-12-03 08:00:00,-1,189.73200439453126,190.2875747244699,0.5995701381138677,-0.9599716419321113,-5755.703299386324,2,trail,-2.8321384808983243,IS
2024-12-03 09:00:00,2024-12-03 16:00:00,-1,190.2360021972656,188.95957946777347,0.6215711321149756,2.0213659621176423,12564.227294921398,7,trail,-0.810772518780682,IS
2024-12-03 17:00:00,2024-12-04 01:00:00,-1,188.9950048828125,189.848149937221,0.9221474783761201,-0.9468605346577252,-8731.450544084862,8,trail,-1.7576330534384073,IS
2024-12-04 02:00:00,2024-12-04 04:00:00,-1,189.9000036621093,190.12657165527344,0.8250013078962256,-0.2988698209374884,-2465.6799316413867,2,trail,-2.0565028743758957,IS
2024-12-04 05:00:00,2024-12-04 08:00:00,-1,190.1410009765625,190.7834286934989,0.676428658621668,-0.9793016728271078,-6624.277169363961,3,trail,-3.0358045472030035,IS
2024-12-04 09:00:00,2024-12-04 11:00:00,-1,190.6169989013672,191.38628165108818,0.7692827497209984,-1.025998243178131,-7892.827497209863,2,trail,-4.061802790381135,IS
2024-12-04 12:00:00,2024-12-04 23:00:00,-1,191.31000732421876,191.39770725795205,0.8247113909040179,-0.13059105878874036,-1076.9993373329046,11,trail,-4.192393849169875,IS
2024-12-05 00:00:00,2024-12-05 08:00:00,-1,191.187998046875,191.01157270159038,0.6699981689453044,0.23347130266172036,1564.2534528462763,8,trail,-3.9589225465081546,IS
2024-12-05 09:00:00,2024-12-05 13:00:00,-1,191.15799926757808,191.64400809151786,0.7157156808035674,-0.7069969787048179,-5060.08823939784,4,trail,-4.665919525212972,IS
2024-12-05 14:00:00,2024-12-06 07:00:00,-1,192.03800415039066,191.44471958705353,0.7971431187221144,0.7191739474037708,5732.8456333713575,17,trail,-3.9467455778092013,IS
2024-12-06 08:00:00,2024-12-06 09:00:00,-1,191.5579931640625,192.16028372628352,0.6022905622210024,-1.0332065638323475,-6222.905622210147,1,trail,-4.979952141641549,IS
2024-12-06 10:00:00,2024-12-09 06:00:00,-1,192.10599731445313,191.09686279296878,0.6292920793805925,1.571821025394048,9891.345214843557,19,trail,-3.408131116247501,IS
2024-12-09 07:00:00,2024-12-09 08:00:00,-1,191.12699340820313,191.8769989013672,0.5657152448382021,-1.3611185135805903,-7700.054931640535,1,trail,-4.769249629828091,IS
2024-12-09 09:00:00,2024-12-09 13:00:00,-1,192.05700134277345,192.63685607910156,0.5824301583426583,-1.0299170256482604,-5998.547363281159,4,trail,-5.799166655476352,IS
2024-12-09 14:00:00,2024-12-10 06:00:00,-1,192.78299926757808,193.0067182268416,0.7042890276228044,-0.34604963261482213,-2437.189592635218,16,trail,-6.145216288091174,IS
2024-12-10 07:00:00,2024-12-10 11:00:00,-1,192.92800354003904,193.55300136021208,0.6249978201730357,-1.03200011160753,-6449.978201730358,4,trail,-7.177216399698704,IS
2024-12-10 12:00:00,2024-12-10 16:00:00,-1,193.55199645996092,193.96200343540733,0.690567016601599,-0.6226868140365968,-4300.069754464073,4,trail,-7.799903213735301,IS
2024-12-10 17:00:00,2024-12-11 07:00:00,-1,193.92899536132808,193.82814025878903,0.7142857142857427,0.11319714355465593,808.5510253904316,14,trail,-7.686706070180645,IS
2024-12-11 08:00:00,2024-12-11 09:00:00,-1,193.0909979248047,193.62314165387835,0.5321437290736485,-1.0375838310353107,-5521.437290736527,1,trail,-8.724289901215956,IS
2024-12-11 10:00:00,2024-12-12 03:00:00,-1,194.34699462890626,194.4764338902065,0.8197152273995333,-0.1823063135893131,-1494.3926130023442,17,trail,-8.906596214805269,IS
2024-12-12 04:00:00,2024-12-12 06:00:00,-1,194.4849951171875,194.78542218889513,0.5274244035993547,-0.6075317515095897,-3204.270717076168,2,trail,-9.51412796631486,IS
2024-12-12 07:00:00,2024-12-12 15:00:00,-1,194.7040045166016,193.8787035260882,0.5438515799386445,1.4807366940153952,8053.0099051339785,8,trail,-8.033391272299465,IS
2024-12-12 16:00:00,2024-12-13 09:00:00,-1,193.2250006103516,193.40643092564176,0.8911394391741355,-0.22603680909559234,-2014.303152901573,17,trail,-8.259428081395058,IS
2024-12-13 10:00:00,2024-12-16 00:00:00,-1,193.8929998779297,194.23143005371094,0.6671469552176623,-0.5372582052245147,-3584.3017578124095,13,trail,-8.796686286619572,IS
2024-12-16 01:00:00,2024-12-16 09:00:00,-1,194.21799682617188,194.38799394880022,0.6221422467912784,-0.30539177110740856,-1899.97122628331,8,trail,-9.102078057726981,IS
2024-12-16 10:00:00,2024-12-16 13:00:00,-1,194.60099243164066,195.07142857142858,0.6189989362444196,-0.7923053030809509,-4904.361397879212,3,trail,-9.894383360807932,IS
2024-12-16 14:00:00,2024-12-16 15:00:00,-1,195.0440008544922,195.7259979248047,0.6272844587053977,-1.1191048344498866,-7019.97070312491,1,gate,-11.01348819525782,IS
2024-12-17 15:00:00,2024-12-18 00:00:00,-1,194.8830053710937,195.46485682896207,0.7617143903459821,-0.7901274618101906,-6018.514578683676,9,trail,-11.80361565706801,IS
2024-12-18 01:00:00,2024-12-18 07:00:00,-1,195.3409979248047,195.25999668666296,0.5965706961495414,0.10225315882167786,610.0123814173799,6,trail,-11.701362498246331,IS
2024-12-18 08:00:00,2024-12-18 11:00:00,-1,194.9000036621093,195.39428056989394,0.5787091936383685,-0.8886620662639863,-5142.769077846379,3,trail,-12.590024564510317,IS
2024-12-18 12:00:00,2024-12-18 13:00:00,-1,195.2439978027344,195.2429962158203,0.6059984479631372,-0.03135059693594406,-189.98413085899983,1,gate,-12.621375161446261,IS
2024-12-18 20:00:00,2024-12-19 00:00:00,-1,194.7510015869141,194.901853288923,0.8471418108258847,-0.201680167152112,-1708.5170200890727,4,trail,-12.823055328598373,IS
2024-12-19 01:00:00,2024-12-19 02:00:00,-1,194.78100036621092,195.343994140625,0.8910021100725446,-0.6543124509173328,-5829.937744140819,1,gate,-13.477367779515706,IS
2025-03-10 09:00:00,2025-03-10 10:00:00,-1,189.52599548339845,189.82899475097656,0.8959960937500162,-0.36049182561306237,-3229.992675781159,1,gate,-13.837859605128768,IS
2025-03-10 15:00:00,2025-03-10 16:00:00,-1,189.5709936523437,189.8789978027344,1.0368565150670048,-0.3163447840895368,-3280.041503907012,1,gate,-14.154204389218306,IS
2025-03-10 18:00:00,2025-03-11 02:00:00,-1,189.5219976806641,189.7142813546317,1.0919995989118587,-0.19439904023695814,-2122.836739676086,8,trail,-14.348603429455263,IS
2025-03-11 03:00:00,2025-03-11 04:00:00,-1,189.35099243164066,189.51199340820312,0.9275708879743344,-0.19513438693374638,-1810.0097656246248,1,gate,-14.54373781638901,IS
2025-03-12 12:00:00,2025-03-12 13:00:00,1,192.5300042724609,192.34800720214844,0.8047114780970982,-0.2510180055963972,-2019.9707031246248,1,gate,-14.794755821985406,IS
2025-03-14 10:00:00,2025-03-14 11:00:00,1,192.60100341796874,192.4320068359375,0.7101440429687338,-0.2661383755908828,-1889.965820312409,1,gate,-15.060894197576289,IS
2025-03-17 13:00:00,2025-03-17 14:00:00,1,193.04900146484368,192.9149932861328,0.7797110421316721,-0.19751955582137792,-1540.0817871087156,1,gate,-15.258413753397667,IS
2025-03-17 17:00:00,2025-03-18 10:00:00,1,193.21899963378902,194.39999607631142,0.8078547886439326,1.437135062937798,11609.964425223996,17,trail,-13.821278690459868,IS
2025-03-18 11:00:00,2025-03-18 14:00:00,1,194.40300537109368,193.8558666120256,0.5471387590680804,-1.0365537985904363,-5671.387590680763,3,trail,-14.857832489050304,IS
2025-03-18 15:00:00,2025-03-19 07:00:00,1,194.1089990234375,194.09027971540172,0.6568538120814854,-0.05894661387908162,-387.1930803577016,16,trail,-14.916779102929386,IS
2025-03-19 08:00:00,2025-03-19 18:00:00,1,193.62599731445312,193.86242021833144,0.7417166573660755,0.29178649519193,2164.229038783208,10,trail,-14.624992607737456,IS
2025-03-19 19:00:00,2025-03-20 01:00:00,1,193.59200073242187,192.77113891601564,0.9850049700055682,-0.8536625113693266,-8408.618164062216,6,trail,-15.478655119106783,IS
2025-04-03 02:00:00,2025-04-03 11:00:00,1,192.89299560546874,192.39714922223772,1.356284005301315,-0.3803380274446459,-5158.463832310259,9,trail,-15.858993146551429,IS
2025-04-03 12:00:00,2025-04-04 12:00:00,-1,192.3919927978516,189.42042541503906,1.1601475306919278,2.544131073616286,29515.67382812538,24,trail,-13.314862072935142,IS
2025-04-04 13:00:00,2025-04-04 15:00:00,-1,189.29000305175782,189.20185852050778,1.512143816266725,0.04506484801047363,681.4453125003752,2,trail,-13.269797224924668,IS
2025-04-04 16:00:00,2025-04-07 04:00:00,-1,188.60599731445313,188.7132786342076,1.8064291817801095,-0.07046017692707802,-1272.813197544633,11,trail,-13.340257401851746,IS
2025-04-07 05:00:00,2025-04-07 12:00:00,-1,188.19899963378904,188.8641379220145,1.8332846505301421,-0.37372171747978356,-6851.3828822544965,7,trail,-13.71397911933153,IS
2025-04-07 13:00:00,2025-04-08 04:00:00,-1,188.67600463867188,188.9032897949219,1.7079990931919522,-0.1447806133127896,-2472.8515625001933,15,trail,-13.85875973264432,IS
2025-04-08 05:00:00,2025-04-08 13:00:00,-1,188.90799926757808,188.21257455008373,0.9714311872210065,0.6952882781399566,6754.247174943475,8,trail,-13.163471454504363,IS
2025-04-08 14:00:00,2025-04-09 02:00:00,-1,188.43099426269532,187.02342224121094,1.1519971575055885,1.2044925739998216,13875.720214843843,12,trail,-11.95897888050454,IS
2025-04-09 03:00:00,2025-04-09 17:00:00,-1,186.71000122070313,185.84356471470423,1.275423322405138,0.6636514254755291,8464.365059989053,14,trail,-11.295327455029012,IS
2025-04-22 02:00:00,2025-04-22 03:00:00,1,188.42400146484368,187.85171404157362,0.5722874232700649,-1.0349474742704001,-5922.87423270069,1,trail,-12.330274929299412,IS
2025-04-22 04:00:00,2025-04-22 13:00:00,-1,187.9190008544922,188.15957205636158,0.5845729282923864,-0.44574626921323335,-2605.712018693862,9,trail,-12.776021198512645,IS
2025-04-22 14:00:00,2025-04-23 00:00:00,1,188.27400756835928,189.11328124999994,0.7370016915457711,1.1116306665759965,8192.736816406627,10,trail,-11.664390531936649,IS
2025-04-23 01:00:00,2025-04-24 01:00:00,1,189.0549981689453,189.7850036621093,0.9391392299107386,0.7560172874808664,7100.054931639864,24,time,-10.908373244455783,IS
2025-04-24 02:00:00,2025-04-25 02:00:00,1,189.63600708007806,190.12600708007807,0.9460013253347809,0.49682805659250057,4700.000000000091,24,time,-10.411545187863283,IS
2025-04-25 03:00:00,2025-04-25 08:00:00,1,190.22800231933599,190.5851418631417,0.5999973842076055,0.5619016893731346,3371.395438057152,5,trail,-9.849643498490147,IS
2025-04-25 09:00:00,2025-04-28 00:00:00,1,190.7840020751953,191.1139940534319,0.7209974016462419,0.4299488146958534,3099.9197823659188,14,trail,-9.419694683794294,IS
2025-04-28 01:00:00,2025-04-28 15:00:00,1,190.84999633789064,191.0515703473772,0.5749991280692329,0.31578136491487163,1815.7400948656348,14,trail,-9.103913318879423,IS
2025-04-28 16:00:00,2025-04-28 21:00:00,1,191.1279962158203,190.62928013392855,0.5264260428292573,-0.9853541422531775,-5187.160818917574,5,trail,-10.0892674611326,IS
2025-04-28 22:00:00,2025-04-29 12:00:00,1,190.88600708007806,190.8872811453683,0.5085732596261364,-0.036820525568987884,-187.2593470976767,14,trail,-10.126087986701588,IS
2025-04-29 13:00:00,2025-04-29 17:00:00,1,190.8429925537109,190.39428710937497,0.47056797572546266,-0.9960419503969372,-4687.054443359284,4,trail,-11.122129937098526,IS
2025-04-29 18:00:00,2025-04-30 12:00:00,1,190.64900756835928,190.81728254045763,0.5324249267578247,0.2784899140640509,1482.7497209834519,18,trail,-10.843640023034474,IS
2025-04-30 13:00:00,2025-04-30 14:00:00,1,190.6920068359375,190.06399536132807,0.5464303152901461,-1.1858995675694506,-6480.1147460942275,1,trail,-12.029539590603925,IS
2025-04-30 15:00:00,2025-05-01 15:00:00,1,190.49899841308599,193.2460021972656,0.6320016043526339,4.314868451913047,27270.037841796115,24,time,-7.7146711386908775,IS
2025-06-10 02:00:00,2025-06-10 05:00:00,1,196.207998046875,195.8124280657087,0.4302847726004667,-0.9658022027011394,-4155.6998116628965,3,trail,-8.680473341392016,IS
2025-06-10 06:00:00,2025-06-10 12:00:00,-1,195.71200012207032,195.36657496861048,0.5741424560546997,0.5668021063901931,3254.251534598427,6,trail,-8.113671235001823,IS
2025-06-10 13:00:00,2025-06-10 23:00:00,-1,195.3879949951172,195.80228097098214,0.6561388288225568,-0.6618812312087516,-4342.8597586494225,10,trail,-8.775552466210573,IS
2025-06-11 00:00:00,2025-06-11 12:00:00,1,195.64800048828124,195.55871146065843,0.4952850341796956,-0.22065885314669154,-1092.8902762281155,12,trail,-8.996211319357265,IS
2025-06-11 13:00:00,2025-06-11 18:00:00,1,195.66800476074218,195.62899562290733,0.6038578578404424,-0.09772024503562053,-590.0913783485295,5,trail,-9.093931564392886,IS
2025-06-11 19:00:00,2025-06-12 05:00:00,1,195.7789971923828,195.43814086914062,0.6474238804408726,-0.5573725871780449,-3608.5632324217845,10,trail,-9.651304151570931,IS
2025-06-12 06:00:00,2025-06-12 11:00:00,-1,195.27599548339845,195.23885672433033,0.522855486188612,0.03277915125850142,171.38759068113814,5,trail,-9.61852500031243,IS
2025-06-12 12:00:00,2025-06-12 14:00:00,-1,195.19700073242188,195.47371128627233,0.5762852260044805,-0.5148675351398695,-2967.1055385044956,2,trail,-10.133392535452298,IS
2025-06-12 15:00:00,2025-06-13 03:00:00,-1,195.3819982910156,194.4858660016741,0.6295732770647321,1.3916287765997593,8761.322893414945,12,trail,-8.741763758852539,IS
