Datetime,Open,High,Low,Close,Volume
2026-02-06 00:00:00+00:00,1.6146299839019775,1.6155999898910522,1.6138299703598022,1.614799976348877,0
2026-02-06 01:00:00+00:00,1.6148099899291992,1.615399956703186,1.614359974861145,1.6148500442504885,0
2026-02-06 02:00:00+00:00,1.61489999294281,1.6150599718093872,1.6139700412750244,1.6148300170898438,0
2026-02-06 03:00:00+00:00,1.6148300170898438,1.6152900457382202,1.614199995994568,1.61503005027771,0
2026-02-06 04:00:00+00:00,1.6149499416351318,1.6157000064849854,1.614449977874756,1.6151800155639648,0
2026-02-06 05:00:00+00:00,1.6152299642562866,1.616230010986328,1.614359974861145,1.615149974822998,0
2026-02-06 06:00:00+00:00,1.6151399612426758,1.6152000427246094,1.6142699718475342,1.6144800186157229,0
2026-02-06 07:00:00+00:00,1.6144800186157229,1.6148699522018433,1.6131900548934937,1.613610029220581,0
2026-02-06 08:00:00+00:00,1.61395001411438,1.6141400337219238,1.6125500202178955,1.6131500005722046,0
2026-02-06 09:00:00+00:00,1.6131900548934937,1.6140400171279907,1.6128000020980835,1.613379955291748,0
2026-02-06 10:00:00+00:00,1.613379955291748,1.6146800518035889,1.612969994544983,1.6138399839401243,0
2026-02-06 11:00:00+00:00,1.6138399839401243,1.6139299869537354,1.6121200323104858,1.612460017204285,0
2026-02-06 12:00:00+00:00,1.6124099493026731,1.6132299900054932,1.6116399765014648,1.611930012702942,0
2026-02-06 13:00:00+00:00,1.611930012702942,1.6129499673843384,1.6102800369262695,1.6127500534057615,0
2026-02-06 14:00:00+00:00,1.6127899885177612,1.613360047340393,1.6105899810791016,1.610949993133545,0
2026-02-06 15:00:00+00:00,1.6108900308609009,1.611600041389465,1.6098899841308594,1.6115599870681765,0
2026-02-06 16:00:00+00:00,1.6115000247955322,1.6122299432754517,1.6105600595474243,1.6117299795150757,0
2026-02-06 17:00:00+00:00,1.6117000579833984,1.6126099824905396,1.6107200384140017,1.6123600006103516,0
2026-02-06 18:00:00+00:00,1.6123499870300293,1.613379955291748,1.6118299961090088,1.6132299900054932,0
2026-02-06 19:00:00+00:00,1.6132299900054932,1.6143499612808228,1.6128400564193726,1.6141300201416016,0
2026-02-06 20:00:00+00:00,1.6141599416732788,1.6145600080490112,1.613800048828125,1.6141799688339231,0
2026-02-06 21:00:00+00:00,1.6141599416732788,1.6160399913787842,1.6129300594329834,1.615049958229065,0
2026-02-06 22:00:00+00:00,1.6153099536895752,1.615399956703186,1.614959955215454,1.614959955215454,0
2026-02-09 00:00:00+00:00,1.6152199506759644,1.615880012512207,1.6145399808883667,1.6155999898910522,0
2026-02-09 01:00:00+00:00,1.615530014038086,1.6158599853515625,1.6145800352096558,1.6152000427246094,0
2026-02-09 02:00:00+00:00,1.6153000593185425,1.6153700351715088,1.6139400005340576,1.614490032196045,0
2026-02-09 03:00:00+00:00,1.6144800186157229,1.6152900457382202,1.6140199899673462,1.6147500276565552,0
2026-02-09 04:00:00+00:00,1.6146800518035889,1.6152100563049316,1.614300012588501,1.6150599718093872,0
2026-02-09 05:00:00+00:00,1.614959955215454,1.6160199642181396,1.6145600080490112,1.6157599687576294,0
2026-02-09 06:00:00+00:00,1.6156799793243408,1.6176899671554563,1.6156500577926636,1.6168899536132812,0
2026-02-09 07:00:00+00:00,1.6168800592422483,1.6178100109100342,1.616219997406006,1.6173299551010132,0
2026-02-09 08:00:00+00:00,1.6173299551010132,1.6183500289916992,1.6169699430465698,1.6181700229644775,0
2026-02-09 09:00:00+00:00,1.6181600093841553,1.6185100078582764,1.6174399852752686,1.618399977684021,0
2026-02-09 10:00:00+00:00,1.618340015411377,1.6196099519729614,1.6179100275039673,1.6184600591659546,0
2026-02-09 11:00:00+00:00,1.6184799671173096,1.619189977645874,1.6175400018692017,1.618149995803833,0
2026-02-09 12:00:00+00:00,1.618209958076477,1.618399977684021,1.6158699989318848,1.616809964179993,0
2026-02-09 13:00:00+00:00,1.616760015487671,1.6195600032806396,1.616559982299805,1.6191699504852295,0
2026-02-09 14:00:00+00:00,1.6191099882125854,1.6202499866485596,1.6171400547027588,1.6185100078582764,0
2026-02-09 15:00:00+00:00,1.6184899806976318,1.619339942932129,1.616029977798462,1.616629958152771,0
2026-02-09 16:00:00+00:00,1.6165800094604492,1.6171599626541138,1.6140899658203125,1.614459991455078,0
2026-02-09 17:00:00+00:00,1.614459991455078,1.616510033607483,1.614050030708313,1.6159600019454956,0
2026-02-09 18:00:00+00:00,1.6159100532531738,1.6162999868392944,1.615039944648743,1.616129994392395,0
2026-02-09 19:00:00+00:00,1.6161099672317505,1.616529941558838,1.6153299808502195,1.6162899732589722,0
2026-02-09 20:00:00+00:00,1.6162899732589722,1.6164300441741943,1.6149100065231323,1.6154500246047974,0
2026-02-09 21:00:00+00:00,1.615380048751831,1.6154899597167969,1.6137200593948364,1.6149400472640991,0
2026-02-09 22:00:00+00:00,1.615880012512207,1.6163699626922607,1.6137100458145142,1.6154199838638306,0
2026-02-09 23:00:00+00:00,1.6152000427246094,1.61558997631073,1.6139999628067017,1.6140300035476685,0
2026-02-10 00:00:00+00:00,1.6140999794006348,1.614549994468689,1.6136599779129028,1.61421000957489,0
2026-02-10 01:00:00+00:00,1.614230036735535,1.614650011062622,1.613610029220581,1.6141300201416016,0
2026-02-10 02:00:00+00:00,1.6140799522399902,1.614359974861145,1.6132700443267822,1.6141400337219238,0
2026-02-10 03:00:00+00:00,1.6141300201416016,1.6145999431610107,1.6137800216674805,1.6140999794006348,0
2026-02-10 04:00:00+00:00,1.6140999794006348,1.6142799854278564,1.61326003074646,1.613919973373413,0
2026-02-10 05:00:00+00:00,1.6139400005340576,1.6142799854278564,1.6131700277328491,1.6140799522399902,0
2026-02-10 06:00:00+00:00,1.6140799522399902,1.6150100231170654,1.6134099960327148,1.613700032234192,0
2026-02-10 07:00:00+00:00,1.6137700080871582,1.615190029144287,1.6131800413131714,1.614709973335266,0
2026-02-10 08:00:00+00:00,1.6146999597549438,1.6158699989318848,1.6143200397491455,1.615339994430542,0
2026-02-10 09:00:00+00:00,1.615339994430542,1.6163300275802612,1.614840030670166,1.6159199476242063,0
2026-02-10 10:00:00+00:00,1.6159100532531738,1.616420030593872,1.6147799491882324,1.6149799823760986,0
2026-02-10 11:00:00+00:00,1.6149799823760986,1.6152000427246094,1.613960027694702,1.6143399477005005,0
2026-02-10 12:00:00+00:00,1.6143900156021118,1.6153600215911863,1.6135900020599363,1.6138900518417358,0
2026-02-10 13:00:00+00:00,1.613960027694702,1.6150000095367432,1.6124199628829956,1.6129200458526611,0
2026-02-10 14:00:00+00:00,1.6129100322723389,1.6146600246429443,1.6117500066757202,1.6121200323104858,0
2026-02-10 15:00:00+00:00,1.612130045890808,1.612339973449707,1.609969973564148,1.611199975013733,0
2026-02-10 16:00:00+00:00,1.611240029335022,1.611590027809143,1.6095199584960938,1.609969973564148,0
2026-02-10 17:00:00+00:00,1.609969973564148,1.6112500429153442,1.6095900535583496,1.6108499765396118,0
2026-02-10 18:00:00+00:00,1.6108499765396118,1.6119699478149414,1.6105600595474243,1.6114799976348877,0
2026-02-10 19:00:00+00:00,1.61149001121521,1.6119199991226196,1.610859990119934,1.611780047416687,0
2026-02-10 20:00:00+00:00,1.611850023269653,1.6124800443649292,1.6112799644470217,1.6123199462890625,0
2026-02-10 21:00:00+00:00,1.6123100519180298,1.612589955329895,1.6107900142669678,1.611449956893921,0
2026-02-10 22:00:00+00:00,1.6111199855804443,1.6125799417495728,1.610200047492981,1.610659956932068,0
2026-02-10 23:00:00+00:00,1.6107800006866455,1.6114699840545654,1.6100000143051147,1.611009955406189,0
2026-02-11 00:00:00+00:00,1.6110399961471558,1.6119099855422974,1.610700011253357,1.61149001121521,0
2026-02-11 01:00:00+00:00,1.6115800142288208,1.611780047416687,1.6103099584579468,1.6107900142669678,0
2026-02-11 02:00:00+00:00,1.6108100414276123,1.6114599704742432,1.6099799871444702,1.610550045967102,0
2026-02-11 03:00:00+00:00,1.6105300188064575,1.6106499433517456,1.609470009803772,1.6102800369262695,0
2026-02-11 04:00:00+00:00,1.6102299690246582,1.6107100248336792,1.609760046005249,1.6105300188064575,0
2026-02-11 05:00:00+00:00,1.6105300188064575,1.611590027809143,1.6099200248718262,1.6113200187683103,0
2026-02-11 06:00:00+00:00,1.6113200187683103,1.612030029296875,1.610700011253357,1.6113500595092771,0
2026-02-11 07:00:00+00:00,1.6113699674606323,1.611989974975586,1.6104899644851685,1.6113699674606323,0
2026-02-11 08:00:00+00:00,1.6113899946212769,1.6116600036621094,1.6100200414657593,1.610640048980713,0
2026-02-11 09:00:00+00:00,1.6106499433517456,1.6108900308609009,1.6094499826431274,1.610129952430725,0
2026-02-11 10:00:00+00:00,1.610129952430725,1.61080002784729,1.6093699932098389,1.6102399826049805,0
2026-02-11 11:00:00+00:00,1.6102800369262695,1.613420009613037,1.6091099977493286,1.611799955368042,0
2026-02-11 12:00:00+00:00,1.611870050430298,1.6136399507522583,1.6113899946212769,1.6127699613571167,0
2026-02-11 13:00:00+00:00,1.6127300262451172,1.614590048789978,1.6089500188827517,1.6111199855804443,0
